,Celltype,Motif,Influe
354,Erythroid_Mouse16,Motif_6,0.7213952
355,Erythroid_Mouse18,Motif_6,-0.78333193
356,Erythroid_Mouse29,Motif_6,-0.216059
357,Erythroid_Mouse32,Motif_6,0.4216316
358,Erythroid_Mouse35,Motif_6,0.8828965
359,Erythroid_Mouse36,Motif_6,-1.033151
360,Erythroid_Mouse41,Motif_6,0.10023872
361,Erythroid_Mouse44,Motif_6,1.4296672
362,Erythroid_Mouse45,Motif_6,1.1014545
363,Erythroid_Mouse71,Motif_6,0.5020782
364,Erythroid_Mouse9,Motif_6,0.9895781
365,Germ_Mouse15,Motif_6,-0.1675273
366,Hepatocyte_Mouse55,Motif_6,1.2787222
367,Hepatocyte_Mouse64,Motif_6,-0.15933757
368,Hepatocyte_Mouse69,Motif_6,1.7430987
369,Hepatocyte_Mouse77,Motif_6,0.40060556
370,Hepatocyte_Mouse90,Motif_6,-1.2666447
371,Immune_Mouse11,Motif_6,0.10619682
372,Immune_Mouse19,Motif_6,0.1572738
373,Immune_Mouse22,Motif_6,0.1835997
374,Immune_Mouse23,Motif_6,-0.6304957
375,Immune_Mouse26,Motif_6,0.77278006
376,Immune_Mouse28,Motif_6,-0.075125776
377,Immune_Mouse31,Motif_6,0.5806265
378,Immune_Mouse33,Motif_6,0.20941363
379,Immune_Mouse37,Motif_6,0.1943948
380,Immune_Mouse39,Motif_6,0.19042745
381,Immune_Mouse47,Motif_6,-0.014467857
382,Immune_Mouse51,Motif_6,1.2100921
383,Immune_Mouse56,Motif_6,1.0771551
384,Immune_Mouse57,Motif_6,0.7819016
385,Immune_Mouse61,Motif_6,0.5536545
386,Immune_Mouse62,Motif_6,0.703326
387,Immune_Mouse65,Motif_6,-0.016896715
388,Immune_Mouse7,Motif_6,1.1882772
389,Immune_Mouse76,Motif_6,0.011721452
390,Immune_Mouse85,Motif_6,-0.51572424
391,Immune_Mouse86,Motif_6,-0.7710958
392,Muscle_Mouse40,Motif_6,-0.8833974
393,Muscle_Mouse75,Motif_6,0.87588656
394,Muscle_Mouse98,Motif_6,-1.4354717
395,Neuron_Mouse12,Motif_6,-1.2335927
396,Neuron_Mouse3,Motif_6,-0.9397745
397,Neuron_Mouse54,Motif_6,-0.9954079
398,Neuron_Mouse74,Motif_6,-1.3928769
399,Proliferating_Mouse10,Motif_6,0.5876271
400,Proliferating_Mouse14,Motif_6,1.9914827
401,Proliferating_Mouse8,Motif_6,0.9943877
402,Proliferating_Mouse89,Motif_6,-0.71643484
403,Secretory_Mouse59,Motif_6,-0.041869435
404,Secretory_Mouse70,Motif_6,1.5860021
405,Secretory_Mouse82,Motif_6,-1.1863004
406,Secretory_Mouse92,Motif_6,0.43611488
407,Secretory_Mouse95,Motif_6,-0.84628844
408,Stromal_Mouse1,Motif_6,-0.4660473
409,Stromal_Mouse2,Motif_6,-0.32141897
410,Stromal_Mouse21,Motif_6,-1.3551422
411,Stromal_Mouse24,Motif_6,-0.8764415
412,Stromal_Mouse27,Motif_6,0.25106534
413,Stromal_Mouse34,Motif_6,-0.66886157
414,Stromal_Mouse38,Motif_6,-0.26954484
415,Stromal_Mouse46,Motif_6,-0.860848
416,Stromal_Mouse52,Motif_6,-1.7950912
417,Stromal_Mouse60,Motif_6,-1.9489671
418,Stromal_Mouse63,Motif_6,0.42728233
419,Stromal_Mouse66,Motif_6,-0.1988753
420,Endothelial_Mouse48,Motif_8,1.1325316
421,Endothelial_Mouse50,Motif_8,0.8897672
422,Epithelial_Mouse13,Motif_8,0.30939636
423,Epithelial_Mouse17,Motif_8,-0.40582913
424,Epithelial_Mouse25,Motif_8,1.0514773
425,Epithelial_Mouse4,Motif_8,-0.6725815
426,Epithelial_Mouse43,Motif_8,0.05566607
427,Epithelial_Mouse58,Motif_8,1.3676251
428,Epithelial_Mouse72,Motif_8,0.17417839
429,Epithelial_Mouse73,Motif_8,1.786939
430,Epithelial_Mouse78,Motif_8,1.9001745
431,Epithelial_Mouse79,Motif_8,-0.5852637
432,Epithelial_Mouse80,Motif_8,1.0061007
433,Epithelial_Mouse83,Motif_8,0.65807647
434,Epithelial_Mouse84,Motif_8,0.48452026
435,Epithelial_Mouse87,Motif_8,0.924828
436,Epithelial_Mouse88,Motif_8,0.09760698
437,Epithelial_Mouse96,Motif_8,0.07523645
438,Erythroid_Mouse16,Motif_8,-1.4556897
439,Erythroid_Mouse18,Motif_8,0.463812
440,Erythroid_Mouse29,Motif_8,-0.009722139
441,Erythroid_Mouse32,Motif_8,-1.3165994
442,Erythroid_Mouse35,Motif_8,-1.5437565
443,Erythroid_Mouse36,Motif_8,0.35401928
444,Erythroid_Mouse41,Motif_8,-1.0127642
445,Erythroid_Mouse44,Motif_8,-1.5075297
446,Erythroid_Mouse45,Motif_8,-0.96537226
447,Erythroid_Mouse71,Motif_8,-1.1085892
448,Erythroid_Mouse9,Motif_8,-1.5932624
449,Germ_Mouse15,Motif_8,-0.2588884
450,Hepatocyte_Mouse55,Motif_8,-0.17149515
451,Hepatocyte_Mouse64,Motif_8,-0.2820823
452,Hepatocyte_Mouse69,Motif_8,-0.70601654
453,Hepatocyte_Mouse77,Motif_8,-1.395612
454,Hepatocyte_Mouse90,Motif_8,1.002197
455,Immune_Mouse11,Motif_8,0.1265019
456,Immune_Mouse19,Motif_8,-0.37844983
457,Immune_Mouse22,Motif_8,-0.7422925
458,Immune_Mouse23,Motif_8,0.676749
459,Immune_Mouse26,Motif_8,-0.2634629
460,Immune_Mouse28,Motif_8,-0.27531046
461,Immune_Mouse31,Motif_8,-0.16463882
462,Immune_Mouse33,Motif_8,0.17761031
463,Immune_Mouse37,Motif_8,-0.38373613
464,Immune_Mouse39,Motif_8,0.16350867
465,Immune_Mouse47,Motif_8,-0.63751113
466,Immune_Mouse51,Motif_8,-1.237014
467,Immune_Mouse56,Motif_8,-0.9311677
468,Immune_Mouse57,Motif_8,-0.54087573
469,Immune_Mouse61,Motif_8,-0.23726007
470,Immune_Mouse62,Motif_8,-0.17864496
471,Immune_Mouse65,Motif_8,-0.22373396
472,Immune_Mouse7,Motif_8,-0.9083465
473,Immune_Mouse76,Motif_8,0.20706424
474,Immune_Mouse85,Motif_8,0.6119806
475,Immune_Mouse86,Motif_8,0.56080824
476,Muscle_Mouse40,Motif_8,1.0106906
477,Muscle_Mouse75,Motif_8,-0.16433632
478,Muscle_Mouse98,Motif_8,1.4008068
479,Neuron_Mouse12,Motif_8,0.95781755
480,Neuron_Mouse3,Motif_8,0.66170716
481,Neuron_Mouse54,Motif_8,0.9806273
482,Neuron_Mouse74,Motif_8,1.0604274
483,Proliferating_Mouse10,Motif_8,-0.44916892
484,Proliferating_Mouse14,Motif_8,-0.8511665
485,Proliferating_Mouse8,Motif_8,-0.8398898
486,Proliferating_Mouse89,Motif_8,0.0067284177
487,Secretory_Mouse59,Motif_8,0.01897782
488,Secretory_Mouse70,Motif_8,-0.95270205
489,Secretory_Mouse82,Motif_8,1.2705141
490,Secretory_Mouse92,Motif_8,1.036909
491,Secretory_Mouse95,Motif_8,1.2832183
492,Stromal_Mouse1,Motif_8,0.64801896
493,Stromal_Mouse2,Motif_8,0.32646313
494,Stromal_Mouse21,Motif_8,1.1772293
495,Stromal_Mouse24,Motif_8,0.59591615
496,Stromal_Mouse27,Motif_8,0.38676652
497,Stromal_Mouse34,Motif_8,1.26008
498,Stromal_Mouse38,Motif_8,0.5567126
499,Stromal_Mouse46,Motif_8,0.86149937
500,Stromal_Mouse52,Motif_8,1.5279262
501,Stromal_Mouse60,Motif_8,1.1442606
502,Stromal_Mouse63,Motif_8,0.29706714
503,Stromal_Mouse66,Motif_8,0.42073855
504,Endothelial_Mouse48,Motif_9,-0.9523377
505,Endothelial_Mouse50,Motif_9,-0.9137539
506,Epithelial_Mouse13,Motif_9,-0.13399379
507,Epithelial_Mouse17,Motif_9,0.36380064
508,Epithelial_Mouse25,Motif_9,-1.040694
509,Epithelial_Mouse4,Motif_9,1.0079185
510,Epithelial_Mouse43,Motif_9,0.279605
511,Epithelial_Mouse58,Motif_9,-1.2427043
512,Epithelial_Mouse72,Motif_9,-0.057875585
513,Epithelial_Mouse73,Motif_9,-1.7972193
514,Epithelial_Mouse78,Motif_9,-1.8290029
515,Epithelial_Mouse79,Motif_9,1.0935681
516,Epithelial_Mouse80,Motif_9,-1.0710822
517,Epithelial_Mouse83,Motif_9,-0.31124455
518,Epithelial_Mouse84,Motif_9,-0.6046427
519,Epithelial_Mouse87,Motif_9,-1.0175539
520,Epithelial_Mouse88,Motif_9,-0.10089674
521,Epithelial_Mouse96,Motif_9,-0.21581535
522,Erythroid_Mouse16,Motif_9,0.4643722
523,Erythroid_Mouse18,Motif_9,-0.49705303
524,Erythroid_Mouse29,Motif_9,-0.6384994
525,Erythroid_Mouse32,Motif_9,0.6231096
526,Erythroid_Mouse35,Motif_9,1.597123
527,Erythroid_Mouse36,Motif_9,-0.50135547
528,Erythroid_Mouse41,Motif_9,0.51724094
529,Erythroid_Mouse44,Motif_9,1.6061614
530,Erythroid_Mouse45,Motif_9,1.308181
531,Erythroid_Mouse71,Motif_9,1.183584
532,Erythroid_Mouse9,Motif_9,1.5925775
533,Germ_Mouse15,Motif_9,-0.24140973
534,Hepatocyte_Mouse55,Motif_9,0.47940627
535,Hepatocyte_Mouse64,Motif_9,-0.030583855
536,Hepatocyte_Mouse69,Motif_9,0.9547121
537,Hepatocyte_Mouse77,Motif_9,1.0978701
538,Hepatocyte_Mouse90,Motif_9,-1.1977465
539,Immune_Mouse11,Motif_9,-0.26032174
540,Immune_Mouse19,Motif_9,-0.13028872
541,Immune_Mouse22,Motif_9,0.22818762
