,Celltype,Motif,Influe
105,Epithelial_Mouse87,Motif_4,0.0
106,Erythroid_Mouse16,Motif_4,0.0
107,Erythroid_Mouse35,Motif_4,0.0
108,Erythroid_Mouse44,Motif_4,0.0
109,Erythroid_Mouse45,Motif_4,0.0
110,Erythroid_Mouse71,Motif_4,0.0
111,Erythroid_Mouse9,Motif_4,0.0
112,Hepatocyte_Mouse55,Motif_4,0.0
113,Hepatocyte_Mouse69,Motif_4,0.0
114,Hepatocyte_Mouse77,Motif_4,0.0
115,Hepatocyte_Mouse90,Motif_4,1.0
116,Immune_Mouse23,Motif_4,1.0
117,Immune_Mouse26,Motif_4,0.0
118,Immune_Mouse51,Motif_4,0.0
119,Immune_Mouse56,Motif_4,0.0
120,Immune_Mouse57,Motif_4,0.0
121,Immune_Mouse61,Motif_4,0.0
122,Immune_Mouse62,Motif_4,0.0
123,Immune_Mouse7,Motif_4,0.0
124,Immune_Mouse86,Motif_4,1.0
125,Muscle_Mouse40,Motif_4,1.0
126,Muscle_Mouse75,Motif_4,0.0
127,Muscle_Mouse98,Motif_4,1.0
128,Neuron_Mouse12,Motif_4,0.0
129,Neuron_Mouse3,Motif_4,0.0
130,Neuron_Mouse54,Motif_4,0.0
131,Neuron_Mouse74,Motif_4,0.0
132,Proliferating_Mouse14,Motif_4,0.0
133,Proliferating_Mouse8,Motif_4,0.0
134,Secretory_Mouse70,Motif_4,0.0
135,Secretory_Mouse82,Motif_4,1.0
136,Secretory_Mouse92,Motif_4,1.0
137,Secretory_Mouse95,Motif_4,1.0
138,Stromal_Mouse21,Motif_4,0.0
139,Stromal_Mouse24,Motif_4,0.0
140,Stromal_Mouse34,Motif_4,1.0
141,Stromal_Mouse46,Motif_4,0.0
142,Stromal_Mouse52,Motif_4,0.0
143,Stromal_Mouse60,Motif_4,0.0
144,Endothelial_Mouse48,Motif_5,0.0
145,Epithelial_Mouse25,Motif_5,0.0
146,Epithelial_Mouse4,Motif_5,1.0
147,Epithelial_Mouse43,Motif_5,0.0
148,Epithelial_Mouse58,Motif_5,0.0
149,Epithelial_Mouse73,Motif_5,0.0
150,Epithelial_Mouse78,Motif_5,0.0
151,Epithelial_Mouse79,Motif_5,1.0
152,Epithelial_Mouse80,Motif_5,0.0
153,Epithelial_Mouse87,Motif_5,0.0
154,Erythroid_Mouse16,Motif_5,1.0
155,Erythroid_Mouse35,Motif_5,1.0
156,Erythroid_Mouse44,Motif_5,1.0
157,Erythroid_Mouse45,Motif_5,1.0
158,Erythroid_Mouse71,Motif_5,1.0
159,Erythroid_Mouse9,Motif_5,1.0
160,Hepatocyte_Mouse55,Motif_5,0.0
161,Hepatocyte_Mouse69,Motif_5,1.0
162,Hepatocyte_Mouse77,Motif_5,1.0
163,Hepatocyte_Mouse90,Motif_5,0.0
164,Immune_Mouse23,Motif_5,0.0
165,Immune_Mouse26,Motif_5,0.0
166,Immune_Mouse51,Motif_5,1.0
167,Immune_Mouse56,Motif_5,1.0
168,Immune_Mouse57,Motif_5,0.0
169,Immune_Mouse61,Motif_5,0.0
170,Immune_Mouse62,Motif_5,0.0
171,Immune_Mouse7,Motif_5,1.0
172,Immune_Mouse86,Motif_5,0.0
173,Muscle_Mouse40,Motif_5,0.0
174,Muscle_Mouse75,Motif_5,0.0
175,Muscle_Mouse98,Motif_5,0.0
176,Neuron_Mouse12,Motif_5,0.0
177,Neuron_Mouse3,Motif_5,0.0
178,Neuron_Mouse54,Motif_5,0.0
179,Neuron_Mouse74,Motif_5,0.0
180,Proliferating_Mouse14,Motif_5,1.0
181,Proliferating_Mouse8,Motif_5,1.0
182,Secretory_Mouse70,Motif_5,1.0
183,Secretory_Mouse82,Motif_5,0.0
184,Secretory_Mouse92,Motif_5,0.0
185,Secretory_Mouse95,Motif_5,0.0
186,Stromal_Mouse21,Motif_5,0.0
187,Stromal_Mouse24,Motif_5,0.0
188,Stromal_Mouse34,Motif_5,0.0
189,Stromal_Mouse46,Motif_5,0.0
190,Stromal_Mouse52,Motif_5,0.0
191,Stromal_Mouse60,Motif_5,0.0
192,Endothelial_Mouse48,Motif_6,0.0
193,Epithelial_Mouse25,Motif_6,0.0
194,Epithelial_Mouse4,Motif_6,0.0
195,Epithelial_Mouse43,Motif_6,1.0
196,Epithelial_Mouse58,Motif_6,0.0
197,Epithelial_Mouse73,Motif_6,0.0
198,Epithelial_Mouse78,Motif_6,0.0
199,Epithelial_Mouse79,Motif_6,0.0
200,Epithelial_Mouse80,Motif_6,0.0
201,Epithelial_Mouse87,Motif_6,0.0
202,Erythroid_Mouse16,Motif_6,1.0
203,Erythroid_Mouse35,Motif_6,1.0
204,Erythroid_Mouse44,Motif_6,1.0
205,Erythroid_Mouse45,Motif_6,1.0
206,Erythroid_Mouse71,Motif_6,0.0
207,Erythroid_Mouse9,Motif_6,1.0
208,Hepatocyte_Mouse55,Motif_6,1.0
209,Hepatocyte_Mouse69,Motif_6,1.0
210,Hepatocyte_Mouse77,Motif_6,0.0
211,Hepatocyte_Mouse90,Motif_6,0.0
212,Immune_Mouse23,Motif_6,0.0
213,Immune_Mouse26,Motif_6,1.0
214,Immune_Mouse51,Motif_6,1.0
215,Immune_Mouse56,Motif_6,1.0
216,Immune_Mouse57,Motif_6,1.0
217,Immune_Mouse61,Motif_6,0.0
218,Immune_Mouse62,Motif_6,0.0
219,Immune_Mouse7,Motif_6,1.0
220,Immune_Mouse86,Motif_6,0.0
221,Muscle_Mouse40,Motif_6,0.0
222,Muscle_Mouse75,Motif_6,1.0
223,Muscle_Mouse98,Motif_6,0.0
224,Neuron_Mouse12,Motif_6,0.0
225,Neuron_Mouse3,Motif_6,0.0
226,Neuron_Mouse54,Motif_6,0.0
227,Neuron_Mouse74,Motif_6,0.0
228,Proliferating_Mouse14,Motif_6,1.0
229,Proliferating_Mouse8,Motif_6,1.0
230,Secretory_Mouse70,Motif_6,1.0
231,Secretory_Mouse82,Motif_6,0.0
232,Secretory_Mouse92,Motif_6,0.0
233,Secretory_Mouse95,Motif_6,0.0
234,Stromal_Mouse21,Motif_6,0.0
235,Stromal_Mouse24,Motif_6,0.0
236,Stromal_Mouse34,Motif_6,0.0
237,Stromal_Mouse46,Motif_6,0.0
238,Stromal_Mouse52,Motif_6,0.0
239,Stromal_Mouse60,Motif_6,0.0
240,Endothelial_Mouse48,Motif_8,1.0
241,Epithelial_Mouse25,Motif_8,1.0
242,Epithelial_Mouse4,Motif_8,0.0
243,Epithelial_Mouse43,Motif_8,0.0
244,Epithelial_Mouse58,Motif_8,1.0
245,Epithelial_Mouse73,Motif_8,1.0
246,Epithelial_Mouse78,Motif_8,1.0
247,Epithelial_Mouse79,Motif_8,0.0
248,Epithelial_Mouse80,Motif_8,1.0
249,Epithelial_Mouse87,Motif_8,0.0
250,Erythroid_Mouse16,Motif_8,0.0
251,Erythroid_Mouse35,Motif_8,0.0
252,Erythroid_Mouse44,Motif_8,0.0
253,Erythroid_Mouse45,Motif_8,0.0
254,Erythroid_Mouse71,Motif_8,0.0
255,Erythroid_Mouse9,Motif_8,0.0
256,Hepatocyte_Mouse55,Motif_8,0.0
257,Hepatocyte_Mouse69,Motif_8,0.0
258,Hepatocyte_Mouse77,Motif_8,0.0
259,Hepatocyte_Mouse90,Motif_8,1.0
260,Immune_Mouse23,Motif_8,0.0
261,Immune_Mouse26,Motif_8,0.0
262,Immune_Mouse51,Motif_8,0.0
263,Immune_Mouse56,Motif_8,0.0
264,Immune_Mouse57,Motif_8,0.0
265,Immune_Mouse61,Motif_8,0.0
266,Immune_Mouse62,Motif_8,0.0
267,Immune_Mouse7,Motif_8,0.0
268,Immune_Mouse86,Motif_8,0.0
269,Muscle_Mouse40,Motif_8,1.0
270,Muscle_Mouse75,Motif_8,0.0
271,Muscle_Mouse98,Motif_8,1.0
272,Neuron_Mouse12,Motif_8,0.0
273,Neuron_Mouse3,Motif_8,0.0
274,Neuron_Mouse54,Motif_8,0.0
275,Neuron_Mouse74,Motif_8,1.0
276,Proliferating_Mouse14,Motif_8,0.0
277,Proliferating_Mouse8,Motif_8,0.0
278,Secretory_Mouse70,Motif_8,0.0
279,Secretory_Mouse82,Motif_8,1.0
280,Secretory_Mouse92,Motif_8,1.0
281,Secretory_Mouse95,Motif_8,1.0
282,Stromal_Mouse21,Motif_8,1.0
283,Stromal_Mouse24,Motif_8,0.0
284,Stromal_Mouse34,Motif_8,1.0
285,Stromal_Mouse46,Motif_8,0.0
286,Stromal_Mouse52,Motif_8,1.0
287,Stromal_Mouse60,Motif_8,1.0
288,Endothelial_Mouse48,Motif_9,0.0
289,Epithelial_Mouse25,Motif_9,0.0
290,Epithelial_Mouse4,Motif_9,1.0
291,Epithelial_Mouse43,Motif_9,0.0
292,Epithelial_Mouse58,Motif_9,0.0
293,Epithelial_Mouse73,Motif_9,0.0
294,Epithelial_Mouse78,Motif_9,0.0
295,Epithelial_Mouse79,Motif_9,1.0
296,Epithelial_Mouse80,Motif_9,0.0
297,Epithelial_Mouse87,Motif_9,0.0
298,Erythroid_Mouse16,Motif_9,0.0
299,Erythroid_Mouse35,Motif_9,1.0
300,Erythroid_Mouse44,Motif_9,1.0
301,Erythroid_Mouse45,Motif_9,1.0
302,Erythroid_Mouse71,Motif_9,1.0
303,Erythroid_Mouse9,Motif_9,1.0
304,Hepatocyte_Mouse55,Motif_9,0.0
305,Hepatocyte_Mouse69,Motif_9,1.0
306,Hepatocyte_Mouse77,Motif_9,1.0
307,Hepatocyte_Mouse90,Motif_9,0.0
308,Immune_Mouse23,Motif_9,0.0
309,Immune_Mouse26,Motif_9,0.0
310,Immune_Mouse51,Motif_9,1.0
311,Immune_Mouse56,Motif_9,1.0
312,Immune_Mouse57,Motif_9,1.0
313,Immune_Mouse61,Motif_9,0.0
314,Immune_Mouse62,Motif_9,0.0
315,Immune_Mouse7,Motif_9,1.0
316,Immune_Mouse86,Motif_9,0.0
317,Muscle_Mouse40,Motif_9,0.0
318,Muscle_Mouse75,Motif_9,1.0
319,Muscle_Mouse98,Motif_9,0.0
320,Neuron_Mouse12,Motif_9,0.0
321,Neuron_Mouse3,Motif_9,0.0
322,Neuron_Mouse54,Motif_9,0.0
323,Neuron_Mouse74,Motif_9,0.0
324,Proliferating_Mouse14,Motif_9,1.0
325,Proliferating_Mouse8,Motif_9,1.0
326,Secretory_Mouse70,Motif_9,1.0
327,Secretory_Mouse82,Motif_9,0.0
328,Secretory_Mouse92,Motif_9,0.0
329,Secretory_Mouse95,Motif_9,0.0
330,Stromal_Mouse21,Motif_9,0.0
331,Stromal_Mouse24,Motif_9,0.0
332,Stromal_Mouse34,Motif_9,0.0
333,Stromal_Mouse46,Motif_9,0.0
334,Stromal_Mouse52,Motif_9,0.0
335,Stromal_Mouse60,Motif_9,0.0
336,Endothelial_Mouse48,Motif_10,0.0
337,Epithelial_Mouse25,Motif_10,1.0
338,Epithelial_Mouse4,Motif_10,0.0
339,Epithelial_Mouse43,Motif_10,0.0
340,Epithelial_Mouse58,Motif_10,1.0
341,Epithelial_Mouse73,Motif_10,1.0
342,Epithelial_Mouse78,Motif_10,1.0
343,Epithelial_Mouse79,Motif_10,0.0
344,Epithelial_Mouse80,Motif_10,0.0
345,Epithelial_Mouse87,Motif_10,1.0
346,Erythroid_Mouse16,Motif_10,0.0
347,Erythroid_Mouse35,Motif_10,0.0
348,Erythroid_Mouse44,Motif_10,0.0
349,Erythroid_Mouse45,Motif_10,0.0
350,Erythroid_Mouse71,Motif_10,0.0
351,Erythroid_Mouse9,Motif_10,0.0
352,Hepatocyte_Mouse55,Motif_10,0.0
353,Hepatocyte_Mouse69,Motif_10,0.0
354,Hepatocyte_Mouse77,Motif_10,0.0
355,Hepatocyte_Mouse90,Motif_10,1.0
356,Immune_Mouse23,Motif_10,0.0
357,Immune_Mouse26,Motif_10,0.0
358,Immune_Mouse51,Motif_10,0.0
359,Immune_Mouse56,Motif_10,0.0
360,Immune_Mouse57,Motif_10,0.0
361,Immune_Mouse61,Motif_10,0.0
362,Immune_Mouse62,Motif_10,0.0
363,Immune_Mouse7,Motif_10,0.0
364,Immune_Mouse86,Motif_10,1.0
365,Muscle_Mouse40,Motif_10,1.0
366,Muscle_Mouse75,Motif_10,0.0
367,Muscle_Mouse98,Motif_10,1.0
368,Neuron_Mouse12,Motif_10,0.0
369,Neuron_Mouse3,Motif_10,0.0
370,Neuron_Mouse54,Motif_10,0.0
371,Neuron_Mouse74,Motif_10,0.0
372,Proliferating_Mouse14,Motif_10,0.0
373,Proliferating_Mouse8,Motif_10,0.0
374,Secretory_Mouse70,Motif_10,0.0
375,Secretory_Mouse82,Motif_10,1.0
376,Secretory_Mouse92,Motif_10,0.0
377,Secretory_Mouse95,Motif_10,1.0
378,Stromal_Mouse21,Motif_10,1.0
379,Stromal_Mouse24,Motif_10,0.0
380,Stromal_Mouse34,Motif_10,1.0
381,Stromal_Mouse46,Motif_10,0.0
382,Stromal_Mouse52,Motif_10,1.0
383,Stromal_Mouse60,Motif_10,1.0
384,Endothelial_Mouse48,Motif_11,1.0
385,Epithelial_Mouse25,Motif_11,1.0
386,Epithelial_Mouse4,Motif_11,0.0
387,Epithelial_Mouse43,Motif_11,0.0
388,Epithelial_Mouse58,Motif_11,1.0
389,Epithelial_Mouse73,Motif_11,1.0
390,Epithelial_Mouse78,Motif_11,1.0
391,Epithelial_Mouse79,Motif_11,0.0
392,Epithelial_Mouse80,Motif_11,1.0
393,Epithelial_Mouse87,Motif_11,1.0
394,Erythroid_Mouse16,Motif_11,0.0
395,Erythroid_Mouse35,Motif_11,0.0
396,Erythroid_Mouse44,Motif_11,0.0
397,Erythroid_Mouse45,Motif_11,0.0
398,Erythroid_Mouse71,Motif_11,0.0
399,Erythroid_Mouse9,Motif_11,0.0
400,Hepatocyte_Mouse55,Motif_11,0.0
401,Hepatocyte_Mouse69,Motif_11,0.0
402,Hepatocyte_Mouse77,Motif_11,0.0
403,Hepatocyte_Mouse90,Motif_11,1.0
404,Immune_Mouse23,Motif_11,1.0
405,Immune_Mouse26,Motif_11,0.0
406,Immune_Mouse51,Motif_11,0.0
407,Immune_Mouse56,Motif_11,0.0
408,Immune_Mouse57,Motif_11,0.0
409,Immune_Mouse61,Motif_11,0.0
410,Immune_Mouse62,Motif_11,0.0
411,Immune_Mouse7,Motif_11,0.0
412,Immune_Mouse86,Motif_11,1.0
413,Muscle_Mouse40,Motif_11,1.0
414,Muscle_Mouse75,Motif_11,0.0
415,Muscle_Mouse98,Motif_11,0.0
416,Neuron_Mouse12,Motif_11,0.0
417,Neuron_Mouse3,Motif_11,0.0
418,Neuron_Mouse54,Motif_11,0.0
419,Neuron_Mouse74,Motif_11,0.0
420,Proliferating_Mouse14,Motif_11,0.0
421,Proliferating_Mouse8,Motif_11,0.0
422,Secretory_Mouse70,Motif_11,0.0
423,Secretory_Mouse82,Motif_11,1.0
424,Secretory_Mouse92,Motif_11,1.0
425,Secretory_Mouse95,Motif_11,1.0
426,Stromal_Mouse21,Motif_11,0.0
427,Stromal_Mouse24,Motif_11,0.0
428,Stromal_Mouse34,Motif_11,1.0
429,Stromal_Mouse46,Motif_11,0.0
430,Stromal_Mouse52,Motif_11,1.0
431,Stromal_Mouse60,Motif_11,0.0
432,Endothelial_Mouse48,Motif_12,0.0
433,Epithelial_Mouse25,Motif_12,0.0
434,Epithelial_Mouse4,Motif_12,0.0
435,Epithelial_Mouse43,Motif_12,0.0
436,Epithelial_Mouse58,Motif_12,0.0
437,Epithelial_Mouse73,Motif_12,0.0
438,Epithelial_Mouse78,Motif_12,0.0
439,Epithelial_Mouse79,Motif_12,1.0
440,Epithelial_Mouse80,Motif_12,0.0
441,Epithelial_Mouse87,Motif_12,0.0
442,Erythroid_Mouse16,Motif_12,0.0
443,Erythroid_Mouse35,Motif_12,1.0
444,Erythroid_Mouse44,Motif_12,1.0
445,Erythroid_Mouse45,Motif_12,1.0
446,Erythroid_Mouse71,Motif_12,1.0
447,Erythroid_Mouse9,Motif_12,1.0
448,Hepatocyte_Mouse55,Motif_12,1.0
449,Hepatocyte_Mouse69,Motif_12,1.0
450,Hepatocyte_Mouse77,Motif_12,1.0
451,Hepatocyte_Mouse90,Motif_12,0.0
452,Immune_Mouse23,Motif_12,0.0
453,Immune_Mouse26,Motif_12,0.0
454,Immune_Mouse51,Motif_12,1.0
455,Immune_Mouse56,Motif_12,1.0
456,Immune_Mouse57,Motif_12,1.0
457,Immune_Mouse61,Motif_12,0.0
458,Immune_Mouse62,Motif_12,0.0
459,Immune_Mouse7,Motif_12,1.0
460,Immune_Mouse86,Motif_12,0.0
461,Muscle_Mouse40,Motif_12,0.0
462,Muscle_Mouse75,Motif_12,1.0
463,Muscle_Mouse98,Motif_12,0.0
464,Neuron_Mouse12,Motif_12,0.0
465,Neuron_Mouse3,Motif_12,0.0
466,Neuron_Mouse54,Motif_12,0.0
467,Neuron_Mouse74,Motif_12,0.0
468,Proliferating_Mouse14,Motif_12,1.0
469,Proliferating_Mouse8,Motif_12,1.0
470,Secretory_Mouse70,Motif_12,1.0
471,Secretory_Mouse82,Motif_12,0.0
472,Secretory_Mouse92,Motif_12,0.0
473,Secretory_Mouse95,Motif_12,0.0
474,Stromal_Mouse21,Motif_12,0.0
475,Stromal_Mouse24,Motif_12,0.0
476,Stromal_Mouse34,Motif_12,0.0
477,Stromal_Mouse46,Motif_12,0.0
478,Stromal_Mouse52,Motif_12,0.0
479,Stromal_Mouse60,Motif_12,0.0
480,Endothelial_Mouse48,Motif_13,1.0
481,Epithelial_Mouse25,Motif_13,0.0
482,Epithelial_Mouse4,Motif_13,0.0
483,Epithelial_Mouse43,Motif_13,1.0
484,Epithelial_Mouse58,Motif_13,1.0
485,Epithelial_Mouse73,Motif_13,1.0
486,Epithelial_Mouse78,Motif_13,1.0
487,Epithelial_Mouse79,Motif_13,0.0
488,Epithelial_Mouse80,Motif_13,1.0
489,Epithelial_Mouse87,Motif_13,0.0
490,Erythroid_Mouse16,Motif_13,0.0
491,Erythroid_Mouse35,Motif_13,0.0
492,Erythroid_Mouse44,Motif_13,0.0
493,Erythroid_Mouse45,Motif_13,0.0
494,Erythroid_Mouse71,Motif_13,0.0
495,Erythroid_Mouse9,Motif_13,0.0
496,Hepatocyte_Mouse55,Motif_13,1.0
497,Hepatocyte_Mouse69,Motif_13,0.0
498,Hepatocyte_Mouse77,Motif_13,0.0
499,Hepatocyte_Mouse90,Motif_13,0.0
500,Immune_Mouse23,Motif_13,1.0
501,Immune_Mouse26,Motif_13,1.0
502,Immune_Mouse51,Motif_13,0.0
503,Immune_Mouse56,Motif_13,0.0
504,Immune_Mouse57,Motif_13,0.0
505,Immune_Mouse61,Motif_13,0.0
506,Immune_Mouse62,Motif_13,1.0
507,Immune_Mouse7,Motif_13,0.0
508,Immune_Mouse86,Motif_13,0.0
509,Muscle_Mouse40,Motif_13,0.0
510,Muscle_Mouse75,Motif_13,0.0
511,Muscle_Mouse98,Motif_13,0.0
512,Neuron_Mouse12,Motif_13,0.0
513,Neuron_Mouse3,Motif_13,0.0
514,Neuron_Mouse54,Motif_13,0.0
515,Neuron_Mouse74,Motif_13,0.0
516,Proliferating_Mouse14,Motif_13,0.0
517,Proliferating_Mouse8,Motif_13,0.0
518,Secretory_Mouse70,Motif_13,0.0
519,Secretory_Mouse82,Motif_13,0.0
520,Secretory_Mouse92,Motif_13,1.0
521,Secretory_Mouse95,Motif_13,1.0
522,Stromal_Mouse21,Motif_13,0.0
523,Stromal_Mouse24,Motif_13,0.0
524,Stromal_Mouse34,Motif_13,1.0
525,Stromal_Mouse46,Motif_13,0.0
526,Stromal_Mouse52,Motif_13,0.0
527,Stromal_Mouse60,Motif_13,0.0
528,Endothelial_Mouse48,Motif_14,0.0
529,Epithelial_Mouse25,Motif_14,0.0
530,Epithelial_Mouse4,Motif_14,0.0
531,Epithelial_Mouse43,Motif_14,0.0
532,Epithelial_Mouse58,Motif_14,0.0
533,Epithelial_Mouse73,Motif_14,0.0
534,Epithelial_Mouse78,Motif_14,0.0
535,Epithelial_Mouse79,Motif_14,0.0
536,Epithelial_Mouse80,Motif_14,0.0
537,Epithelial_Mouse87,Motif_14,0.0
538,Erythroid_Mouse16,Motif_14,0.0
539,Erythroid_Mouse35,Motif_14,1.0
540,Erythroid_Mouse44,Motif_14,1.0
541,Erythroid_Mouse45,Motif_14,1.0
542,Erythroid_Mouse71,Motif_14,1.0
543,Erythroid_Mouse9,Motif_14,1.0
544,Hepatocyte_Mouse55,Motif_14,0.0
545,Hepatocyte_Mouse69,Motif_14,0.0
546,Hepatocyte_Mouse77,Motif_14,0.0
547,Hepatocyte_Mouse90,Motif_14,0.0
548,Immune_Mouse23,Motif_14,0.0
549,Immune_Mouse26,Motif_14,0.0
550,Immune_Mouse51,Motif_14,1.0
551,Immune_Mouse56,Motif_14,1.0
552,Immune_Mouse57,Motif_14,0.0
553,Immune_Mouse61,Motif_14,0.0
554,Immune_Mouse62,Motif_14,0.0
555,Immune_Mouse7,Motif_14,1.0
556,Immune_Mouse86,Motif_14,0.0
557,Muscle_Mouse40,Motif_14,0.0
558,Muscle_Mouse75,Motif_14,0.0
559,Muscle_Mouse98,Motif_14,0.0
560,Neuron_Mouse12,Motif_14,0.0
561,Neuron_Mouse3,Motif_14,0.0
562,Neuron_Mouse54,Motif_14,0.0
563,Neuron_Mouse74,Motif_14,0.0
564,Proliferating_Mouse14,Motif_14,0.0
565,Proliferating_Mouse8,Motif_14,0.0
566,Secretory_Mouse70,Motif_14,0.0
567,Secretory_Mouse82,Motif_14,0.0
568,Secretory_Mouse92,Motif_14,0.0
569,Secretory_Mouse95,Motif_14,0.0
570,Stromal_Mouse21,Motif_14,0.0
571,Stromal_Mouse24,Motif_14,0.0
572,Stromal_Mouse34,Motif_14,0.0
573,Stromal_Mouse46,Motif_14,0.0
574,Stromal_Mouse52,Motif_14,0.0
575,Stromal_Mouse60,Motif_14,0.0
576,Endothelial_Mouse48,Motif_17,0.0
577,Epithelial_Mouse25,Motif_17,1.0
578,Epithelial_Mouse4,Motif_17,0.0
579,Epithelial_Mouse43,Motif_17,0.0
580,Epithelial_Mouse58,Motif_17,0.0
581,Epithelial_Mouse73,Motif_17,1.0
582,Epithelial_Mouse78,Motif_17,0.0
583,Epithelial_Mouse79,Motif_17,0.0
584,Epithelial_Mouse80,Motif_17,1.0
585,Epithelial_Mouse87,Motif_17,0.0
586,Erythroid_Mouse16,Motif_17,0.0
587,Erythroid_Mouse35,Motif_17,0.0
588,Erythroid_Mouse44,Motif_17,0.0
589,Erythroid_Mouse45,Motif_17,0.0
590,Erythroid_Mouse71,Motif_17,0.0
591,Erythroid_Mouse9,Motif_17,0.0
592,Hepatocyte_Mouse55,Motif_17,0.0
593,Hepatocyte_Mouse69,Motif_17,0.0
594,Hepatocyte_Mouse77,Motif_17,0.0
