,Celltype,Motif,Influe
135,Immune_Human62,Motif_5,1.0
136,Immune_Human64,Motif_5,1.0
137,Immune_Human67,Motif_5,1.0
138,Immune_Human7,Motif_5,0.0
139,Immune_Human71,Motif_5,0.0
140,Immune_Human76,Motif_5,0.0
141,Immune_Human78,Motif_5,1.0
142,Immune_Human87,Motif_5,1.0
143,Immune_Human88,Motif_5,1.0
144,Immune_Human95,Motif_5,1.0
145,Muscle_Human25,Motif_5,0.0
146,Muscle_Human73,Motif_5,0.0
147,Neuron_Human31,Motif_5,0.0
148,Neuron_Human59,Motif_5,0.0
149,Proliferating_Human34,Motif_5,0.0
150,Proliferating_Human65,Motif_5,1.0
151,Secretory_Human47,Motif_5,0.0
152,Secretory_Human80,Motif_5,0.0
153,Secretory_Human90,Motif_5,0.0
154,Stromal_Human2,Motif_5,0.0
155,Stromal_Human42,Motif_5,0.0
156,Stromal_Human56,Motif_5,0.0
157,Stromal_Human74,Motif_5,0.0
158,Stromal_Human92,Motif_5,0.0
159,Endothelial_Human11,Motif_8,0.0
160,Epithelial_Human16,Motif_8,1.0
161,Epithelial_Human20,Motif_8,0.0
162,Epithelial_Human32,Motif_8,1.0
163,Epithelial_Human40,Motif_8,0.0
164,Epithelial_Human46,Motif_8,0.0
165,Epithelial_Human48,Motif_8,0.0
166,Epithelial_Human49,Motif_8,0.0
167,Epithelial_Human5,Motif_8,0.0
168,Epithelial_Human50,Motif_8,0.0
169,Epithelial_Human51,Motif_8,0.0
170,Epithelial_Human53,Motif_8,0.0
171,Epithelial_Human54,Motif_8,0.0
172,Epithelial_Human63,Motif_8,0.0
173,Epithelial_Human68,Motif_8,1.0
174,Epithelial_Human69,Motif_8,0.0
175,Epithelial_Human70,Motif_8,0.0
176,Epithelial_Human75,Motif_8,0.0
177,Erythroid_Human36,Motif_8,1.0
178,Erythroid_Human4,Motif_8,1.0
179,Erythroid_Human43,Motif_8,0.0
180,Erythroid_Human57,Motif_8,1.0
181,Erythroid_Human72,Motif_8,1.0
182,Immune_Human1,Motif_8,0.0
183,Immune_Human22,Motif_8,0.0
184,Immune_Human29,Motif_8,0.0
185,Immune_Human30,Motif_8,0.0
186,Immune_Human60,Motif_8,1.0
187,Immune_Human61,Motif_8,0.0
188,Immune_Human62,Motif_8,0.0
189,Immune_Human64,Motif_8,0.0
190,Immune_Human67,Motif_8,0.0
191,Immune_Human7,Motif_8,0.0
192,Immune_Human71,Motif_8,0.0
193,Immune_Human76,Motif_8,0.0
194,Immune_Human78,Motif_8,1.0
195,Immune_Human87,Motif_8,1.0
196,Immune_Human88,Motif_8,1.0
197,Immune_Human95,Motif_8,0.0
198,Muscle_Human25,Motif_8,0.0
199,Muscle_Human73,Motif_8,0.0
200,Neuron_Human31,Motif_8,1.0
201,Neuron_Human59,Motif_8,0.0
202,Proliferating_Human34,Motif_8,0.0
203,Proliferating_Human65,Motif_8,1.0
204,Secretory_Human47,Motif_8,0.0
205,Secretory_Human80,Motif_8,0.0
206,Secretory_Human90,Motif_8,0.0
207,Stromal_Human2,Motif_8,0.0
208,Stromal_Human42,Motif_8,0.0
209,Stromal_Human56,Motif_8,0.0
210,Stromal_Human74,Motif_8,1.0
211,Stromal_Human92,Motif_8,0.0
212,Endothelial_Human11,Motif_10,0.0
213,Epithelial_Human16,Motif_10,0.0
214,Epithelial_Human20,Motif_10,0.0
215,Epithelial_Human32,Motif_10,1.0
216,Epithelial_Human40,Motif_10,0.0
217,Epithelial_Human46,Motif_10,0.0
218,Epithelial_Human48,Motif_10,0.0
219,Epithelial_Human49,Motif_10,0.0
220,Epithelial_Human5,Motif_10,0.0
221,Epithelial_Human50,Motif_10,0.0
222,Epithelial_Human51,Motif_10,0.0
223,Epithelial_Human53,Motif_10,0.0
224,Epithelial_Human54,Motif_10,0.0
225,Epithelial_Human63,Motif_10,0.0
226,Epithelial_Human68,Motif_10,1.0
227,Epithelial_Human69,Motif_10,0.0
228,Epithelial_Human70,Motif_10,0.0
229,Epithelial_Human75,Motif_10,0.0
230,Erythroid_Human36,Motif_10,1.0
231,Erythroid_Human4,Motif_10,1.0
232,Erythroid_Human43,Motif_10,0.0
233,Erythroid_Human57,Motif_10,1.0
234,Erythroid_Human72,Motif_10,1.0
235,Immune_Human1,Motif_10,0.0
236,Immune_Human22,Motif_10,0.0
237,Immune_Human29,Motif_10,1.0
238,Immune_Human30,Motif_10,0.0
239,Immune_Human60,Motif_10,1.0
240,Immune_Human61,Motif_10,0.0
241,Immune_Human62,Motif_10,0.0
242,Immune_Human64,Motif_10,1.0
243,Immune_Human67,Motif_10,0.0
244,Immune_Human7,Motif_10,0.0
245,Immune_Human71,Motif_10,0.0
246,Immune_Human76,Motif_10,0.0
247,Immune_Human78,Motif_10,1.0
248,Immune_Human87,Motif_10,1.0
249,Immune_Human88,Motif_10,1.0
250,Immune_Human95,Motif_10,0.0
251,Muscle_Human25,Motif_10,0.0
252,Muscle_Human73,Motif_10,0.0
253,Neuron_Human31,Motif_10,1.0
254,Neuron_Human59,Motif_10,0.0
255,Proliferating_Human34,Motif_10,0.0
256,Proliferating_Human65,Motif_10,1.0
257,Secretory_Human47,Motif_10,0.0
258,Secretory_Human80,Motif_10,0.0
259,Secretory_Human90,Motif_10,0.0
260,Stromal_Human2,Motif_10,0.0
261,Stromal_Human42,Motif_10,0.0
262,Stromal_Human56,Motif_10,0.0
263,Stromal_Human74,Motif_10,1.0
264,Stromal_Human92,Motif_10,0.0
265,Endothelial_Human11,Motif_11,0.0
266,Epithelial_Human16,Motif_11,0.0
267,Epithelial_Human20,Motif_11,0.0
268,Epithelial_Human32,Motif_11,1.0
269,Epithelial_Human40,Motif_11,1.0
270,Epithelial_Human46,Motif_11,1.0
271,Epithelial_Human48,Motif_11,0.0
272,Epithelial_Human49,Motif_11,0.0
273,Epithelial_Human5,Motif_11,0.0
274,Epithelial_Human50,Motif_11,0.0
275,Epithelial_Human51,Motif_11,0.0
276,Epithelial_Human53,Motif_11,0.0
277,Epithelial_Human54,Motif_11,1.0
278,Epithelial_Human63,Motif_11,0.0
279,Epithelial_Human68,Motif_11,0.0
280,Epithelial_Human69,Motif_11,0.0
281,Epithelial_Human70,Motif_11,0.0
282,Epithelial_Human75,Motif_11,0.0
283,Erythroid_Human36,Motif_11,1.0
284,Erythroid_Human4,Motif_11,0.0
285,Erythroid_Human43,Motif_11,1.0
286,Erythroid_Human57,Motif_11,1.0
287,Erythroid_Human72,Motif_11,0.0
288,Immune_Human1,Motif_11,0.0
289,Immune_Human22,Motif_11,1.0
290,Immune_Human29,Motif_11,1.0
291,Immune_Human30,Motif_11,0.0
292,Immune_Human60,Motif_11,0.0
293,Immune_Human61,Motif_11,1.0
294,Immune_Human62,Motif_11,0.0
295,Immune_Human64,Motif_11,0.0
296,Immune_Human67,Motif_11,0.0
297,Immune_Human7,Motif_11,0.0
298,Immune_Human71,Motif_11,0.0
299,Immune_Human76,Motif_11,1.0
300,Immune_Human78,Motif_11,0.0
301,Immune_Human87,Motif_11,0.0
302,Immune_Human88,Motif_11,0.0
303,Immune_Human95,Motif_11,0.0
304,Muscle_Human25,Motif_11,0.0
305,Muscle_Human73,Motif_11,1.0
306,Neuron_Human31,Motif_11,1.0
307,Neuron_Human59,Motif_11,1.0
308,Proliferating_Human34,Motif_11,0.0
309,Proliferating_Human65,Motif_11,0.0
310,Secretory_Human47,Motif_11,0.0
311,Secretory_Human80,Motif_11,0.0
312,Secretory_Human90,Motif_11,0.0
313,Stromal_Human2,Motif_11,1.0
314,Stromal_Human42,Motif_11,1.0
315,Stromal_Human56,Motif_11,0.0
316,Stromal_Human74,Motif_11,1.0
317,Stromal_Human92,Motif_11,0.0
318,Endothelial_Human11,Motif_13,0.0
319,Epithelial_Human16,Motif_13,1.0
320,Epithelial_Human20,Motif_13,0.0
321,Epithelial_Human32,Motif_13,1.0
322,Epithelial_Human40,Motif_13,0.0
323,Epithelial_Human46,Motif_13,0.0
324,Epithelial_Human48,Motif_13,1.0
325,Epithelial_Human49,Motif_13,1.0
326,Epithelial_Human5,Motif_13,0.0
327,Epithelial_Human50,Motif_13,0.0
328,Epithelial_Human51,Motif_13,0.0
329,Epithelial_Human53,Motif_13,0.0
330,Epithelial_Human54,Motif_13,0.0
331,Epithelial_Human63,Motif_13,0.0
332,Epithelial_Human68,Motif_13,0.0
333,Epithelial_Human69,Motif_13,0.0
334,Epithelial_Human70,Motif_13,0.0
335,Epithelial_Human75,Motif_13,0.0
336,Erythroid_Human36,Motif_13,1.0
337,Erythroid_Human4,Motif_13,1.0
338,Erythroid_Human43,Motif_13,0.0
339,Erythroid_Human57,Motif_13,1.0
340,Erythroid_Human72,Motif_13,1.0
341,Immune_Human1,Motif_13,0.0
342,Immune_Human22,Motif_13,0.0
343,Immune_Human29,Motif_13,0.0
344,Immune_Human30,Motif_13,0.0
345,Immune_Human60,Motif_13,1.0
346,Immune_Human61,Motif_13,0.0
347,Immune_Human62,Motif_13,1.0
348,Immune_Human64,Motif_13,1.0
349,Immune_Human67,Motif_13,1.0
350,Immune_Human7,Motif_13,0.0
351,Immune_Human71,Motif_13,1.0
352,Immune_Human76,Motif_13,0.0
353,Immune_Human78,Motif_13,1.0
354,Immune_Human87,Motif_13,1.0
355,Immune_Human88,Motif_13,1.0
356,Immune_Human95,Motif_13,1.0
357,Muscle_Human25,Motif_13,0.0
358,Muscle_Human73,Motif_13,0.0
359,Neuron_Human31,Motif_13,0.0
360,Neuron_Human59,Motif_13,0.0
361,Proliferating_Human34,Motif_13,0.0
362,Proliferating_Human65,Motif_13,1.0
363,Secretory_Human47,Motif_13,0.0
364,Secretory_Human80,Motif_13,0.0
365,Secretory_Human90,Motif_13,0.0
366,Stromal_Human2,Motif_13,0.0
367,Stromal_Human42,Motif_13,0.0
368,Stromal_Human56,Motif_13,0.0
369,Stromal_Human74,Motif_13,0.0
370,Stromal_Human92,Motif_13,0.0
371,Endothelial_Human11,Motif_14,0.0
372,Epithelial_Human16,Motif_14,0.0
373,Epithelial_Human20,Motif_14,0.0
374,Epithelial_Human32,Motif_14,0.0
375,Epithelial_Human40,Motif_14,0.0
376,Epithelial_Human46,Motif_14,0.0
377,Epithelial_Human48,Motif_14,1.0
378,Epithelial_Human49,Motif_14,1.0
379,Epithelial_Human5,Motif_14,0.0
380,Epithelial_Human50,Motif_14,1.0
381,Epithelial_Human51,Motif_14,0.0
382,Epithelial_Human53,Motif_14,1.0
383,Epithelial_Human54,Motif_14,0.0
384,Epithelial_Human63,Motif_14,1.0
385,Epithelial_Human68,Motif_14,0.0
386,Epithelial_Human69,Motif_14,1.0
387,Epithelial_Human70,Motif_14,1.0
388,Epithelial_Human75,Motif_14,1.0
389,Erythroid_Human36,Motif_14,0.0
390,Erythroid_Human4,Motif_14,0.0
391,Erythroid_Human43,Motif_14,0.0
392,Erythroid_Human57,Motif_14,0.0
393,Erythroid_Human72,Motif_14,0.0
394,Immune_Human1,Motif_14,1.0
395,Immune_Human22,Motif_14,0.0
396,Immune_Human29,Motif_14,0.0
397,Immune_Human30,Motif_14,1.0
398,Immune_Human60,Motif_14,0.0
399,Immune_Human61,Motif_14,0.0
400,Immune_Human62,Motif_14,0.0
401,Immune_Human64,Motif_14,0.0
402,Immune_Human67,Motif_14,0.0
403,Immune_Human7,Motif_14,1.0
404,Immune_Human71,Motif_14,0.0
405,Immune_Human76,Motif_14,0.0
406,Immune_Human78,Motif_14,0.0
407,Immune_Human87,Motif_14,0.0
408,Immune_Human88,Motif_14,0.0
409,Immune_Human95,Motif_14,0.0
410,Muscle_Human25,Motif_14,0.0
411,Muscle_Human73,Motif_14,0.0
412,Neuron_Human31,Motif_14,0.0
413,Neuron_Human59,Motif_14,0.0
414,Proliferating_Human34,Motif_14,0.0
415,Proliferating_Human65,Motif_14,0.0
416,Secretory_Human47,Motif_14,1.0
417,Secretory_Human80,Motif_14,1.0
418,Secretory_Human90,Motif_14,0.0
419,Stromal_Human2,Motif_14,0.0
420,Stromal_Human42,Motif_14,0.0
421,Stromal_Human56,Motif_14,1.0
422,Stromal_Human74,Motif_14,0.0
423,Stromal_Human92,Motif_14,0.0
424,Endothelial_Human11,Motif_15,0.0
425,Epithelial_Human16,Motif_15,0.0
426,Epithelial_Human20,Motif_15,0.0
427,Epithelial_Human32,Motif_15,0.0
428,Epithelial_Human40,Motif_15,0.0
429,Epithelial_Human46,Motif_15,0.0
430,Epithelial_Human48,Motif_15,1.0
431,Epithelial_Human49,Motif_15,1.0
432,Epithelial_Human5,Motif_15,0.0
433,Epithelial_Human50,Motif_15,1.0
434,Epithelial_Human51,Motif_15,1.0
435,Epithelial_Human53,Motif_15,1.0
436,Epithelial_Human54,Motif_15,0.0
437,Epithelial_Human63,Motif_15,1.0
438,Epithelial_Human68,Motif_15,0.0
439,Epithelial_Human69,Motif_15,1.0
440,Epithelial_Human70,Motif_15,1.0
441,Epithelial_Human75,Motif_15,1.0
442,Erythroid_Human36,Motif_15,0.0
443,Erythroid_Human4,Motif_15,0.0
444,Erythroid_Human43,Motif_15,0.0
445,Erythroid_Human57,Motif_15,0.0
446,Erythroid_Human72,Motif_15,0.0
447,Immune_Human1,Motif_15,1.0
448,Immune_Human22,Motif_15,0.0
449,Immune_Human29,Motif_15,0.0
450,Immune_Human30,Motif_15,0.0
451,Immune_Human60,Motif_15,0.0
452,Immune_Human61,Motif_15,0.0
453,Immune_Human62,Motif_15,0.0
454,Immune_Human64,Motif_15,0.0
455,Immune_Human67,Motif_15,0.0
456,Immune_Human7,Motif_15,1.0
457,Immune_Human71,Motif_15,0.0
458,Immune_Human76,Motif_15,0.0
459,Immune_Human78,Motif_15,0.0
460,Immune_Human87,Motif_15,0.0
461,Immune_Human88,Motif_15,0.0
462,Immune_Human95,Motif_15,0.0
463,Muscle_Human25,Motif_15,0.0
464,Muscle_Human73,Motif_15,0.0
465,Neuron_Human31,Motif_15,0.0
466,Neuron_Human59,Motif_15,0.0
467,Proliferating_Human34,Motif_15,1.0
468,Proliferating_Human65,Motif_15,0.0
469,Secretory_Human47,Motif_15,1.0
470,Secretory_Human80,Motif_15,1.0
471,Secretory_Human90,Motif_15,1.0
472,Stromal_Human2,Motif_15,0.0
473,Stromal_Human42,Motif_15,0.0
474,Stromal_Human56,Motif_15,1.0
475,Stromal_Human74,Motif_15,0.0
476,Stromal_Human92,Motif_15,0.0
477,Endothelial_Human11,Motif_16,0.0
478,Epithelial_Human16,Motif_16,1.0
479,Epithelial_Human20,Motif_16,0.0
480,Epithelial_Human32,Motif_16,0.0
481,Epithelial_Human40,Motif_16,0.0
482,Epithelial_Human46,Motif_16,0.0
483,Epithelial_Human48,Motif_16,0.0
484,Epithelial_Human49,Motif_16,0.0
485,Epithelial_Human5,Motif_16,0.0
486,Epithelial_Human50,Motif_16,0.0
487,Epithelial_Human51,Motif_16,0.0
488,Epithelial_Human53,Motif_16,0.0
489,Epithelial_Human54,Motif_16,0.0
490,Epithelial_Human63,Motif_16,0.0
491,Epithelial_Human68,Motif_16,0.0
492,Epithelial_Human69,Motif_16,0.0
493,Epithelial_Human70,Motif_16,0.0
494,Epithelial_Human75,Motif_16,0.0
495,Erythroid_Human36,Motif_16,0.0
496,Erythroid_Human4,Motif_16,0.0
497,Erythroid_Human43,Motif_16,0.0
498,Erythroid_Human57,Motif_16,0.0
499,Erythroid_Human72,Motif_16,0.0
500,Immune_Human1,Motif_16,0.0
501,Immune_Human22,Motif_16,1.0
502,Immune_Human29,Motif_16,0.0
503,Immune_Human30,Motif_16,1.0
504,Immune_Human60,Motif_16,1.0
505,Immune_Human61,Motif_16,0.0
506,Immune_Human62,Motif_16,0.0
507,Immune_Human64,Motif_16,1.0
508,Immune_Human67,Motif_16,1.0
509,Immune_Human7,Motif_16,0.0
510,Immune_Human71,Motif_16,1.0
511,Immune_Human76,Motif_16,0.0
512,Immune_Human78,Motif_16,1.0
513,Immune_Human87,Motif_16,1.0
514,Immune_Human88,Motif_16,1.0
515,Immune_Human95,Motif_16,0.0
516,Muscle_Human25,Motif_16,0.0
517,Muscle_Human73,Motif_16,0.0
518,Neuron_Human31,Motif_16,0.0
519,Neuron_Human59,Motif_16,0.0
520,Proliferating_Human34,Motif_16,1.0
521,Proliferating_Human65,Motif_16,0.0
522,Secretory_Human47,Motif_16,1.0
523,Secretory_Human80,Motif_16,1.0
524,Secretory_Human90,Motif_16,0.0
525,Stromal_Human2,Motif_16,0.0
526,Stromal_Human42,Motif_16,0.0
527,Stromal_Human56,Motif_16,0.0
528,Stromal_Human74,Motif_16,0.0
529,Stromal_Human92,Motif_16,0.0
530,Endothelial_Human11,Motif_17,0.0
531,Epithelial_Human16,Motif_17,0.0
532,Epithelial_Human20,Motif_17,0.0
533,Epithelial_Human32,Motif_17,1.0
534,Epithelial_Human40,Motif_17,0.0
535,Epithelial_Human46,Motif_17,0.0
536,Epithelial_Human48,Motif_17,1.0
537,Epithelial_Human49,Motif_17,0.0
538,Epithelial_Human5,Motif_17,0.0
539,Epithelial_Human50,Motif_17,1.0
540,Epithelial_Human51,Motif_17,0.0
541,Epithelial_Human53,Motif_17,0.0
542,Epithelial_Human54,Motif_17,0.0
543,Epithelial_Human63,Motif_17,0.0
544,Epithelial_Human68,Motif_17,0.0
545,Epithelial_Human69,Motif_17,0.0
546,Epithelial_Human70,Motif_17,1.0
547,Epithelial_Human75,Motif_17,0.0
548,Erythroid_Human36,Motif_17,1.0
549,Erythroid_Human4,Motif_17,1.0
550,Erythroid_Human43,Motif_17,0.0
551,Erythroid_Human57,Motif_17,1.0
552,Erythroid_Human72,Motif_17,1.0
553,Immune_Human1,Motif_17,0.0
554,Immune_Human22,Motif_17,0.0
555,Immune_Human29,Motif_17,0.0
556,Immune_Human30,Motif_17,1.0
557,Immune_Human60,Motif_17,1.0
558,Immune_Human61,Motif_17,0.0
559,Immune_Human62,Motif_17,0.0
560,Immune_Human64,Motif_17,1.0
561,Immune_Human67,Motif_17,1.0
562,Immune_Human7,Motif_17,0.0
563,Immune_Human71,Motif_17,1.0
564,Immune_Human76,Motif_17,0.0
565,Immune_Human78,Motif_17,1.0
566,Immune_Human87,Motif_17,1.0
567,Immune_Human88,Motif_17,1.0
568,Immune_Human95,Motif_17,0.0
569,Muscle_Human25,Motif_17,0.0
570,Muscle_Human73,Motif_17,0.0
571,Neuron_Human31,Motif_17,0.0
572,Neuron_Human59,Motif_17,0.0
573,Proliferating_Human34,Motif_17,0.0
574,Proliferating_Human65,Motif_17,0.0
575,Secretory_Human47,Motif_17,0.0
576,Secretory_Human80,Motif_17,0.0
577,Secretory_Human90,Motif_17,0.0
578,Stromal_Human2,Motif_17,0.0
579,Stromal_Human42,Motif_17,0.0
580,Stromal_Human56,Motif_17,0.0
581,Stromal_Human74,Motif_17,0.0
582,Stromal_Human92,Motif_17,0.0
583,Endothelial_Human11,Motif_18,0.0
584,Epithelial_Human16,Motif_18,0.0
585,Epithelial_Human20,Motif_18,0.0
586,Epithelial_Human32,Motif_18,1.0
587,Epithelial_Human40,Motif_18,0.0
588,Epithelial_Human46,Motif_18,0.0
589,Epithelial_Human48,Motif_18,0.0
590,Epithelial_Human49,Motif_18,0.0
591,Epithelial_Human5,Motif_18,0.0
592,Epithelial_Human50,Motif_18,0.0
593,Epithelial_Human51,Motif_18,0.0
594,Epithelial_Human53,Motif_18,0.0
595,Epithelial_Human54,Motif_18,0.0
596,Epithelial_Human63,Motif_18,0.0
597,Epithelial_Human68,Motif_18,0.0
598,Epithelial_Human69,Motif_18,0.0
599,Epithelial_Human70,Motif_18,0.0
600,Epithelial_Human75,Motif_18,0.0
601,Erythroid_Human36,Motif_18,1.0
602,Erythroid_Human4,Motif_18,1.0
603,Erythroid_Human43,Motif_18,0.0
604,Erythroid_Human57,Motif_18,1.0
605,Erythroid_Human72,Motif_18,1.0
606,Immune_Human1,Motif_18,0.0
607,Immune_Human22,Motif_18,0.0
608,Immune_Human29,Motif_18,0.0
609,Immune_Human30,Motif_18,1.0
610,Immune_Human60,Motif_18,1.0
611,Immune_Human61,Motif_18,0.0
612,Immune_Human62,Motif_18,1.0
613,Immune_Human64,Motif_18,1.0
614,Immune_Human67,Motif_18,1.0
615,Immune_Human7,Motif_18,0.0
616,Immune_Human71,Motif_18,1.0
617,Immune_Human76,Motif_18,0.0
618,Immune_Human78,Motif_18,1.0
619,Immune_Human87,Motif_18,1.0
620,Immune_Human88,Motif_18,1.0
621,Immune_Human95,Motif_18,1.0
622,Muscle_Human25,Motif_18,0.0
623,Muscle_Human73,Motif_18,0.0
624,Neuron_Human31,Motif_18,0.0
625,Neuron_Human59,Motif_18,0.0
626,Proliferating_Human34,Motif_18,0.0
627,Proliferating_Human65,Motif_18,0.0
628,Secretory_Human47,Motif_18,0.0
629,Secretory_Human80,Motif_18,0.0
630,Secretory_Human90,Motif_18,0.0
631,Stromal_Human2,Motif_18,0.0
632,Stromal_Human42,Motif_18,0.0
633,Stromal_Human56,Motif_18,0.0
634,Stromal_Human74,Motif_18,0.0
635,Stromal_Human92,Motif_18,0.0
636,Endothelial_Human11,Motif_20,0.0
637,Epithelial_Human16,Motif_20,1.0
638,Epithelial_Human20,Motif_20,0.0
639,Epithelial_Human32,Motif_20,1.0
640,Epithelial_Human40,Motif_20,0.0
641,Epithelial_Human46,Motif_20,0.0
642,Epithelial_Human48,Motif_20,0.0
643,Epithelial_Human49,Motif_20,0.0
644,Epithelial_Human5,Motif_20,0.0
645,Epithelial_Human50,Motif_20,0.0
646,Epithelial_Human51,Motif_20,0.0
647,Epithelial_Human53,Motif_20,0.0
648,Epithelial_Human54,Motif_20,0.0
649,Epithelial_Human63,Motif_20,0.0
650,Epithelial_Human68,Motif_20,0.0
651,Epithelial_Human69,Motif_20,0.0
652,Epithelial_Human70,Motif_20,0.0
653,Epithelial_Human75,Motif_20,0.0
654,Erythroid_Human36,Motif_20,1.0
655,Erythroid_Human4,Motif_20,1.0
656,Erythroid_Human43,Motif_20,0.0
657,Erythroid_Human57,Motif_20,1.0
658,Erythroid_Human72,Motif_20,1.0
