,ID,freq,IC,Reductant,influence,MotifName,Anno,Query_ID,sum_cnt,sum_match
30,30,0.0165803942120979,6.914377881307905,1,1.0285152,0,0.0,Motif_30,190,10
31,31,0.0035739363322911,9.128270350871944,0,0.9916924,0,0.0,Motif_31,9,9
32,32,0.0012199078469577,10.679012115364502,0,1.050049,0,0.0,Motif_32,14,10
33,33,0.0208718636744537,6.582296763505564,1,0.99862885,Motif_33,1.0,Motif_33,192,10
34,34,0.0066470250265051,8.233075498910464,0,1.0209464,0,0.0,Motif_34,60,10
35,35,0.0046120512316107,8.760375745831068,0,0.9722336,0,0.0,Motif_35,10,10
36,36,0.0019154461570353,10.0281038123171,0,0.99309534,0,0.0,Motif_36,31,10
37,37,0.0090184653716691,7.792902326685278,1,1.0111924,0,0.0,Motif_37,19,10
38,38,0.0105594198309069,7.565325619289249,0,0.99645984,Motif_38,1.0,Motif_38,43,10
39,39,0.003869984375964,9.013456542779382,0,0.97120297,0,0.0,Motif_39,16,10
40,40,0.0070583432770157,8.146454688491012,0,1.016564,0,0.0,Motif_40,32,10
41,41,0.0161763830907006,6.949967120970263,1,1.0101556,0,0.0,Motif_41,171,10
42,42,0.0177816049951046,6.813470639849233,1,1.0200458,0,0.0,Motif_42,125,10
43,43,0.0010010116873096,10.964325466207288,1,1.0011668,Motif_43,1.0,Motif_43,84,10
44,44,0.001548775967313,10.334655813369888,1,0.9964692,0,0.0,Motif_44,45,9
45,45,0.0100765632629568,7.63285251610698,0,1.032186,0,0.0,Motif_45,21,10
46,46,0.0242406327341082,6.366428832942141,1,1.003686,0,0.0,Motif_46,75,10
47,47,0.007484322142231,8.061912627874277,0,1.0377142,Motif_47,1.0,Motif_47,47,10
48,48,0.0024121951441644,9.695437660123028,0,1.0149714,0,0.0,Motif_48,12,10
49,49,0.0012522991256187,10.641205077421326,0,0.9841825,0,0.0,Motif_49,10,10
50,50,0.0017235587934368,10.18039377240715,0,0.98666596,0,0.0,Motif_50,11,10
51,51,0.0011297116881609,10.78982965284668,0,1.0595683,Motif_51,1.0,Motif_51,37,10
52,52,0.0017287943356674,10.1760180342828,0,0.93925583,0,0.0,Motif_52,11,10
53,53,0.01565829813877,6.996928771537876,1,1.0214508,0,0.0,Motif_53,126,10
54,54,0.0316972570165138,5.979498190416147,1,1.0040511,0,0.0,Motif_54,89,10
55,55,0.0189776526259418,6.719554635474053,0,0.9857886,0,0.0,Motif_55,127,10
56,56,0.0077252614628961,8.016200522539556,0,1.0181947,0,0.0,Motif_56,20,10
57,57,0.0012375555910408,10.658290952102035,1,1.0276866,Motif_57,1.0,Motif_57,77,10
58,58,0.0125398170472613,7.317339890034631,0,1.0063452,0,0.0,Motif_58,66,10
59,59,0.0014890231401479,10.39141811038125,0,1.0170138,0,0.0,Motif_59,11,10
60,60,0.0016279681326747,10.262711825403215,1,0.9943645,0,0.0,Motif_60,26,10
61,61,0.0013343263833985,10.549672684018962,1,1.0880712,0,0.0,Motif_61,48,10
62,62,0.0032027523609516,9.286472032424834,0,1.0887581,0,0.0,Motif_62,25,10
63,63,0.0010227850395323,10.933281321385094,0,0.99921197,0,0.0,Motif_63,11,10
64,64,0.0009234545493249,11.080671423298051,0,1.0067234,Motif_64,1.0,Motif_64,120,10
65,65,0.0094549227711866,7.724718610525241,1,1.08737,0,0.0,Motif_65,69,10
66,66,0.0011595181631452,10.75225886556272,0,1.0019563,0,0.0,Motif_66,10,10
67,67,0.0062950582337741,8.311564560698969,0,1.0045815,0,0.0,Motif_67,20,10
68,68,0.0171489326394221,6.865737404847946,0,0.99436635,0,0.0,Motif_68,63,10
69,69,0.0025106813644873,9.637705339701828,1,1.0028454,Motif_69,1.0,Motif_69,62,10
70,70,0.0201386796144093,6.633887093132604,0,0.9977761,0,0.0,Motif_70,11,10
71,71,0.0153081044132291,7.02956054331506,0,1.0075617,0,0.0,Motif_71,107,10
72,72,0.0007144615394073,11.450856028689852,0,1.0075787,Motif_72,1.0,Motif_72,32,10
73,73,0.0015325976109674,10.349805322736865,1,0.9999515,0,0.0,Motif_73,24,10
74,74,0.0111833764585975,7.482500360748378,0,0.99875337,0,0.0,Motif_74,29,10
75,75,0.000505212486257,11.950822083973929,0,0.9955131,0,0.0,Motif_75,12,10
76,76,0.0007658828552973,11.350588636231906,0,1.022546,Motif_76,1.0,Motif_76,19,10
77,77,0.0194287207517465,6.685665277316156,0,0.99691504,0,0.0,Motif_77,62,10
78,78,0.0241431458637649,6.372242517561067,1,1.00128,0,0.0,Motif_78,221,10
79,79,0.0169066956246356,6.886261473952958,0,1.0091797,0,0.0,Motif_79,45,10
80,80,0.0005232448657659,11.900226129151196,0,1.0175482,0,0.0,Motif_80,10,10
81,81,0.0010005219661238,10.965031443185516,1,1.0054951,0,0.0,Motif_81,24,10
82,82,0.000602779322603,11.69608245114994,0,1.0177684,0,0.0,Motif_82,42,10
83,83,0.0025658885946861,9.606325751562215,0,0.9938866,0,0.0,Motif_83,10,10
84,84,0.0216073857483613,6.532331656958343,0,0.9812788,0,0.0,Motif_84,44,10
85,85,0.0079363745588832,7.977304169031594,1,0.98591065,0,0.0,Motif_85,20,10
86,86,0.0108857956945852,7.521409324951702,0,1.0020772,0,0.0,Motif_86,10,10
87,87,0.0015121824640988,10.36915205504476,0,0.9999888,0,0.0,Motif_87,20,10
88,88,0.0006682490799349,11.547326433424782,0,1.0115422,0,0.0,Motif_88,50,10
89,89,0.0081787376741941,7.933906093293742,0,1.0241011,0,0.0,Motif_89,124,10
90,90,0.0147547594098841,7.082675793301443,0,0.97093403,0,0.0,Motif_90,150,10
91,91,0.0233652502027369,6.419491703639198,1,0.99551153,0,0.0,Motif_91,90,10
92,92,0.0231316528390369,6.433987834415066,1,1.0064815,0,0.0,Motif_92,127,10
93,93,0.0008543028409628,11.192964799508491,1,0.9963403,0,0.0,Motif_93,77,10
94,94,0.0013226954791536,10.562303332859582,0,0.9937671,0,0.0,Motif_94,10,10
95,95,0.0002619155681562,12.898610564098286,0,1.0029414,0,0.0,Motif_95,65,10
96,96,0.0086520542092744,7.852741580156638,0,1.0571495,0,0.0,Motif_96,46,10
97,97,0.0014647126070762,10.41516666507927,0,1.0035768,0,0.0,Motif_97,10,10
98,98,0.0042555199956197,8.876448854451057,0,0.997898,Motif_98,1.0,Motif_98,12,10
99,99,0.0226915256107065,6.461702581336979,1,0.99814886,0,0.0,Motif_99,132,10
100,100,0.0245938039188478,6.345561296222186,1,1.0028235,0,0.0,Motif_100,203,10
101,101,0.0009263427905717,11.07616622197684,1,1.0025668,0,0.0,Motif_101,76,10
102,102,0.0011569099218957,10.755507745448703,0,1.0112522,0,0.0,Motif_102,40,10
103,103,0.0067089021801249,8.21970757619008,0,1.0450346,0,0.0,Motif_103,33,10
104,104,0.0025933064681424,9.590991575600452,0,1.0011638,0,0.0,Motif_104,14,10
105,105,0.0012759035610091,10.614264997339788,0,1.0043329,0,0.0,Motif_105,23,10
106,106,0.0012383990411632,10.657308025080685,1,1.0410546,0,0.0,Motif_106,85,10
107,107,0.0057231853816953,8.44896594617971,0,1.010196,0,0.0,Motif_107,10,10
108,108,0.0274332159629831,6.187932432266392,1,1.0011756,0,0.0,Motif_108,235,10
109,109,0.0138254874569106,7.176525842098107,0,1.0036203,0,0.0,Motif_109,84,10
110,110,0.0007649128888098,11.352416921989825,0,1.0058706,0,0.0,Motif_110,31,10
111,111,0.0030657421639218,9.349547916586776,0,0.9894582,0,0.0,Motif_111,10,10
112,112,0.0030870992937493,9.339532397985044,0,1.006593,0,0.0,Motif_112,10,10
113,113,0.0009490981158617,11.041155141670547,1,1.0200311,Motif_113,1.0,Motif_113,131,10
114,114,0.0046715446248,8.741884635350374,0,1.0587674,0,0.0,Motif_114,17,10
115,115,0.0016161407747536,10.273231414423014,0,0.99593145,0,0.0,Motif_115,21,10
116,116,0.0017141579985248,10.188284192024454,0,1.0205306,0,0.0,Motif_116,10,10
117,117,0.0002874998813621,12.76415101882532,0,1.0125726,0,0.0,Motif_117,141,10
118,118,0.0139410941325307,7.16451239774829,0,1.0419934,0,0.0,Motif_118,10,10
119,119,0.0012370739255729,10.658852568607564,0,1.003611,0,0.0,Motif_119,10,10
120,120,0.0018906180615294,10.046926341993997,1,1.0478351,0,0.0,Motif_120,97,10
121,121,0.0096593184802007,7.693862882342231,0,0.99883723,0,0.0,Motif_121,5,5
122,122,0.0111806556529245,7.482851396988306,0,0.99478376,0,0.0,Motif_122,15,10
123,123,0.0249417693391988,6.325292377921261,0,0.9969126,0,0.0,Motif_123,93,10
124,124,0.0012914339525717,10.596810422649272,0,1.0029675,0,0.0,Motif_124,10,10
125,125,0.0068815484608693,8.183051053243448,0,1.0549486,0,0.0,Motif_125,11,10
126,126,0.0039637680253694,8.978911751613442,0,1.0071008,0,0.0,Motif_126,10,10
127,127,0.0033426365604687,9.224797783105917,0,1.0262302,0,0.0,Motif_127,20,10
