,Celltype,Motif,Influe
150,Pharyngeal_epithelia,Motif_17,0.0
151,Pharyngeal_neurons,Motif_17,0.0
152,Somatic_gonad_precursors,Motif_17,1.0
153,Touch_receptor_neurons,Motif_17,0.0
154,Vulval_precursors,Motif_17,1.0
155,flp-1(+)_interneurons,Motif_17,0.0
156,Canal_associated_neurons,Motif_19,0.0
157,Cholinergic_neurons,Motif_19,0.0
158,Ciliated_sensory_neurons,Motif_19,0.0
159,Dopaminergic_neurons,Motif_19,0.0
160,Intestinal_rectal_muscle,Motif_19,0.0
161,Non-seam_hypodermis,Motif_19,0.0
162,Pharyngeal_epithelia,Motif_19,0.0
163,Pharyngeal_neurons,Motif_19,1.0
164,Somatic_gonad_precursors,Motif_19,0.0
165,Touch_receptor_neurons,Motif_19,1.0
166,Vulval_precursors,Motif_19,0.0
167,flp-1(+)_interneurons,Motif_19,1.0
168,Canal_associated_neurons,Motif_20,0.0
169,Cholinergic_neurons,Motif_20,0.0
170,Ciliated_sensory_neurons,Motif_20,0.0
171,Dopaminergic_neurons,Motif_20,0.0
172,Intestinal_rectal_muscle,Motif_20,0.0
173,Non-seam_hypodermis,Motif_20,1.0
174,Pharyngeal_epithelia,Motif_20,0.0
175,Pharyngeal_neurons,Motif_20,0.0
176,Somatic_gonad_precursors,Motif_20,0.0
177,Touch_receptor_neurons,Motif_20,0.0
178,Vulval_precursors,Motif_20,0.0
179,flp-1(+)_interneurons,Motif_20,0.0
180,Canal_associated_neurons,Motif_21,1.0
181,Cholinergic_neurons,Motif_21,1.0
182,Ciliated_sensory_neurons,Motif_21,1.0
183,Dopaminergic_neurons,Motif_21,1.0
184,Intestinal_rectal_muscle,Motif_21,1.0
185,Non-seam_hypodermis,Motif_21,0.0
186,Pharyngeal_epithelia,Motif_21,0.0
187,Pharyngeal_neurons,Motif_21,0.0
188,Somatic_gonad_precursors,Motif_21,0.0
189,Touch_receptor_neurons,Motif_21,0.0
190,Vulval_precursors,Motif_21,0.0
191,flp-1(+)_interneurons,Motif_21,0.0
192,Canal_associated_neurons,Motif_23,0.0
193,Cholinergic_neurons,Motif_23,0.0
194,Ciliated_sensory_neurons,Motif_23,0.0
195,Dopaminergic_neurons,Motif_23,0.0
196,Intestinal_rectal_muscle,Motif_23,0.0
197,Non-seam_hypodermis,Motif_23,1.0
198,Pharyngeal_epithelia,Motif_23,1.0
199,Pharyngeal_neurons,Motif_23,1.0
200,Somatic_gonad_precursors,Motif_23,0.0
201,Touch_receptor_neurons,Motif_23,1.0
202,Vulval_precursors,Motif_23,0.0
203,flp-1(+)_interneurons,Motif_23,1.0
204,Canal_associated_neurons,Motif_24,1.0
205,Cholinergic_neurons,Motif_24,1.0
206,Ciliated_sensory_neurons,Motif_24,1.0
207,Dopaminergic_neurons,Motif_24,1.0
208,Intestinal_rectal_muscle,Motif_24,0.0
209,Non-seam_hypodermis,Motif_24,0.0
210,Pharyngeal_epithelia,Motif_24,0.0
211,Pharyngeal_neurons,Motif_24,0.0
212,Somatic_gonad_precursors,Motif_24,0.0
213,Touch_receptor_neurons,Motif_24,0.0
214,Vulval_precursors,Motif_24,0.0
215,flp-1(+)_interneurons,Motif_24,0.0
216,Canal_associated_neurons,Motif_26,0.0
217,Cholinergic_neurons,Motif_26,0.0
218,Ciliated_sensory_neurons,Motif_26,0.0
219,Dopaminergic_neurons,Motif_26,0.0
220,Intestinal_rectal_muscle,Motif_26,0.0
221,Non-seam_hypodermis,Motif_26,1.0
222,Pharyngeal_epithelia,Motif_26,1.0
223,Pharyngeal_neurons,Motif_26,1.0
224,Somatic_gonad_precursors,Motif_26,0.0
225,Touch_receptor_neurons,Motif_26,1.0
226,Vulval_precursors,Motif_26,0.0
227,flp-1(+)_interneurons,Motif_26,1.0
228,Canal_associated_neurons,Motif_30,1.0
229,Cholinergic_neurons,Motif_30,1.0
230,Ciliated_sensory_neurons,Motif_30,1.0
231,Dopaminergic_neurons,Motif_30,1.0
232,Intestinal_rectal_muscle,Motif_30,1.0
233,Non-seam_hypodermis,Motif_30,0.0
234,Pharyngeal_epithelia,Motif_30,0.0
235,Pharyngeal_neurons,Motif_30,0.0
236,Somatic_gonad_precursors,Motif_30,0.0
237,Touch_receptor_neurons,Motif_30,0.0
238,Vulval_precursors,Motif_30,0.0
239,flp-1(+)_interneurons,Motif_30,0.0
240,Canal_associated_neurons,Motif_31,0.0
241,Cholinergic_neurons,Motif_31,0.0
242,Ciliated_sensory_neurons,Motif_31,0.0
243,Dopaminergic_neurons,Motif_31,0.0
244,Intestinal_rectal_muscle,Motif_31,0.0
245,Non-seam_hypodermis,Motif_31,0.0
246,Pharyngeal_epithelia,Motif_31,0.0
247,Pharyngeal_neurons,Motif_31,1.0
248,Somatic_gonad_precursors,Motif_31,0.0
249,Touch_receptor_neurons,Motif_31,1.0
250,Vulval_precursors,Motif_31,0.0
251,flp-1(+)_interneurons,Motif_31,1.0
252,Canal_associated_neurons,Motif_34,0.0
253,Cholinergic_neurons,Motif_34,0.0
254,Ciliated_sensory_neurons,Motif_34,0.0
255,Dopaminergic_neurons,Motif_34,0.0
256,Intestinal_rectal_muscle,Motif_34,0.0
257,Non-seam_hypodermis,Motif_34,0.0
258,Pharyngeal_epithelia,Motif_34,0.0
259,Pharyngeal_neurons,Motif_34,0.0
260,Somatic_gonad_precursors,Motif_34,1.0
261,Touch_receptor_neurons,Motif_34,0.0
262,Vulval_precursors,Motif_34,1.0
263,flp-1(+)_interneurons,Motif_34,0.0
264,Canal_associated_neurons,Motif_37,1.0
265,Cholinergic_neurons,Motif_37,1.0
266,Ciliated_sensory_neurons,Motif_37,1.0
267,Dopaminergic_neurons,Motif_37,1.0
268,Intestinal_rectal_muscle,Motif_37,1.0
269,Non-seam_hypodermis,Motif_37,0.0
270,Pharyngeal_epithelia,Motif_37,0.0
271,Pharyngeal_neurons,Motif_37,0.0
272,Somatic_gonad_precursors,Motif_37,0.0
273,Touch_receptor_neurons,Motif_37,0.0
274,Vulval_precursors,Motif_37,0.0
275,flp-1(+)_interneurons,Motif_37,0.0
276,Canal_associated_neurons,Motif_39,1.0
277,Cholinergic_neurons,Motif_39,1.0
278,Ciliated_sensory_neurons,Motif_39,1.0
279,Dopaminergic_neurons,Motif_39,0.0
280,Intestinal_rectal_muscle,Motif_39,1.0
281,Non-seam_hypodermis,Motif_39,0.0
282,Pharyngeal_epithelia,Motif_39,0.0
283,Pharyngeal_neurons,Motif_39,0.0
284,Somatic_gonad_precursors,Motif_39,0.0
285,Touch_receptor_neurons,Motif_39,0.0
286,Vulval_precursors,Motif_39,1.0
287,flp-1(+)_interneurons,Motif_39,0.0
288,Canal_associated_neurons,Motif_40,0.0
289,Cholinergic_neurons,Motif_40,0.0
290,Ciliated_sensory_neurons,Motif_40,0.0
291,Dopaminergic_neurons,Motif_40,0.0
292,Intestinal_rectal_muscle,Motif_40,0.0
293,Non-seam_hypodermis,Motif_40,1.0
294,Pharyngeal_epithelia,Motif_40,1.0
295,Pharyngeal_neurons,Motif_40,0.0
296,Somatic_gonad_precursors,Motif_40,0.0
297,Touch_receptor_neurons,Motif_40,0.0
298,Vulval_precursors,Motif_40,0.0
299,flp-1(+)_interneurons,Motif_40,0.0
300,Canal_associated_neurons,Motif_44,0.0
301,Cholinergic_neurons,Motif_44,0.0
302,Ciliated_sensory_neurons,Motif_44,0.0
303,Dopaminergic_neurons,Motif_44,0.0
304,Intestinal_rectal_muscle,Motif_44,0.0
305,Non-seam_hypodermis,Motif_44,1.0
306,Pharyngeal_epithelia,Motif_44,1.0
307,Pharyngeal_neurons,Motif_44,0.0
308,Somatic_gonad_precursors,Motif_44,1.0
309,Touch_receptor_neurons,Motif_44,0.0
310,Vulval_precursors,Motif_44,1.0
311,flp-1(+)_interneurons,Motif_44,0.0
312,Canal_associated_neurons,Motif_45,1.0
313,Cholinergic_neurons,Motif_45,1.0
314,Ciliated_sensory_neurons,Motif_45,1.0
315,Dopaminergic_neurons,Motif_45,1.0
316,Intestinal_rectal_muscle,Motif_45,1.0
317,Non-seam_hypodermis,Motif_45,0.0
318,Pharyngeal_epithelia,Motif_45,0.0
319,Pharyngeal_neurons,Motif_45,0.0
320,Somatic_gonad_precursors,Motif_45,0.0
321,Touch_receptor_neurons,Motif_45,0.0
322,Vulval_precursors,Motif_45,0.0
323,flp-1(+)_interneurons,Motif_45,0.0
324,Canal_associated_neurons,Motif_49,1.0
325,Cholinergic_neurons,Motif_49,1.0
326,Ciliated_sensory_neurons,Motif_49,1.0
327,Dopaminergic_neurons,Motif_49,1.0
328,Intestinal_rectal_muscle,Motif_49,1.0
329,Non-seam_hypodermis,Motif_49,0.0
330,Pharyngeal_epithelia,Motif_49,0.0
331,Pharyngeal_neurons,Motif_49,0.0
332,Somatic_gonad_precursors,Motif_49,0.0
333,Touch_receptor_neurons,Motif_49,0.0
334,Vulval_precursors,Motif_49,0.0
335,flp-1(+)_interneurons,Motif_49,0.0
336,Canal_associated_neurons,Motif_52,1.0
337,Cholinergic_neurons,Motif_52,1.0
338,Ciliated_sensory_neurons,Motif_52,1.0
339,Dopaminergic_neurons,Motif_52,1.0
340,Intestinal_rectal_muscle,Motif_52,1.0
341,Non-seam_hypodermis,Motif_52,0.0
342,Pharyngeal_epithelia,Motif_52,0.0
343,Pharyngeal_neurons,Motif_52,0.0
344,Somatic_gonad_precursors,Motif_52,0.0
345,Touch_receptor_neurons,Motif_52,0.0
346,Vulval_precursors,Motif_52,0.0
347,flp-1(+)_interneurons,Motif_52,0.0
348,Canal_associated_neurons,Motif_53,1.0
349,Cholinergic_neurons,Motif_53,1.0
350,Ciliated_sensory_neurons,Motif_53,1.0
351,Dopaminergic_neurons,Motif_53,1.0
352,Intestinal_rectal_muscle,Motif_53,1.0
353,Non-seam_hypodermis,Motif_53,0.0
354,Pharyngeal_epithelia,Motif_53,0.0
355,Pharyngeal_neurons,Motif_53,0.0
356,Somatic_gonad_precursors,Motif_53,0.0
357,Touch_receptor_neurons,Motif_53,0.0
358,Vulval_precursors,Motif_53,0.0
359,flp-1(+)_interneurons,Motif_53,0.0
360,Canal_associated_neurons,Motif_54,0.0
361,Cholinergic_neurons,Motif_54,0.0
362,Ciliated_sensory_neurons,Motif_54,0.0
363,Dopaminergic_neurons,Motif_54,0.0
364,Intestinal_rectal_muscle,Motif_54,0.0
365,Non-seam_hypodermis,Motif_54,1.0
366,Pharyngeal_epithelia,Motif_54,0.0
367,Pharyngeal_neurons,Motif_54,1.0
368,Somatic_gonad_precursors,Motif_54,0.0
369,Touch_receptor_neurons,Motif_54,1.0
370,Vulval_precursors,Motif_54,0.0
371,flp-1(+)_interneurons,Motif_54,1.0
372,Canal_associated_neurons,Motif_55,0.0
373,Cholinergic_neurons,Motif_55,0.0
374,Ciliated_sensory_neurons,Motif_55,0.0
375,Dopaminergic_neurons,Motif_55,0.0
376,Intestinal_rectal_muscle,Motif_55,0.0
377,Non-seam_hypodermis,Motif_55,1.0
378,Pharyngeal_epithelia,Motif_55,1.0
379,Pharyngeal_neurons,Motif_55,0.0
380,Somatic_gonad_precursors,Motif_55,0.0
381,Touch_receptor_neurons,Motif_55,0.0
382,Vulval_precursors,Motif_55,0.0
383,flp-1(+)_interneurons,Motif_55,0.0
384,Canal_associated_neurons,Motif_57,1.0
385,Cholinergic_neurons,Motif_57,1.0
386,Ciliated_sensory_neurons,Motif_57,1.0
387,Dopaminergic_neurons,Motif_57,1.0
388,Intestinal_rectal_muscle,Motif_57,1.0
389,Non-seam_hypodermis,Motif_57,0.0
390,Pharyngeal_epithelia,Motif_57,0.0
391,Pharyngeal_neurons,Motif_57,0.0
392,Somatic_gonad_precursors,Motif_57,0.0
393,Touch_receptor_neurons,Motif_57,0.0
394,Vulval_precursors,Motif_57,0.0
395,flp-1(+)_interneurons,Motif_57,0.0
396,Canal_associated_neurons,Motif_58,1.0
397,Cholinergic_neurons,Motif_58,1.0
398,Ciliated_sensory_neurons,Motif_58,1.0
399,Dopaminergic_neurons,Motif_58,1.0
400,Intestinal_rectal_muscle,Motif_58,1.0
401,Non-seam_hypodermis,Motif_58,0.0
402,Pharyngeal_epithelia,Motif_58,0.0
403,Pharyngeal_neurons,Motif_58,0.0
404,Somatic_gonad_precursors,Motif_58,0.0
405,Touch_receptor_neurons,Motif_58,0.0
406,Vulval_precursors,Motif_58,0.0
407,flp-1(+)_interneurons,Motif_58,0.0
408,Canal_associated_neurons,Motif_59,0.0
409,Cholinergic_neurons,Motif_59,0.0
410,Ciliated_sensory_neurons,Motif_59,0.0
411,Dopaminergic_neurons,Motif_59,0.0
412,Intestinal_rectal_muscle,Motif_59,0.0
413,Non-seam_hypodermis,Motif_59,1.0
414,Pharyngeal_epithelia,Motif_59,1.0
415,Pharyngeal_neurons,Motif_59,1.0
416,Somatic_gonad_precursors,Motif_59,0.0
417,Touch_receptor_neurons,Motif_59,1.0
418,Vulval_precursors,Motif_59,0.0
419,flp-1(+)_interneurons,Motif_59,1.0
420,Canal_associated_neurons,Motif_60,0.0
421,Cholinergic_neurons,Motif_60,0.0
422,Ciliated_sensory_neurons,Motif_60,0.0
423,Dopaminergic_neurons,Motif_60,0.0
424,Intestinal_rectal_muscle,Motif_60,0.0
425,Non-seam_hypodermis,Motif_60,1.0
426,Pharyngeal_epithelia,Motif_60,1.0
427,Pharyngeal_neurons,Motif_60,1.0
428,Somatic_gonad_precursors,Motif_60,0.0
429,Touch_receptor_neurons,Motif_60,1.0
430,Vulval_precursors,Motif_60,0.0
431,flp-1(+)_interneurons,Motif_60,1.0
432,Canal_associated_neurons,Motif_63,1.0
433,Cholinergic_neurons,Motif_63,1.0
434,Ciliated_sensory_neurons,Motif_63,1.0
435,Dopaminergic_neurons,Motif_63,1.0
436,Intestinal_rectal_muscle,Motif_63,1.0
437,Non-seam_hypodermis,Motif_63,0.0
438,Pharyngeal_epithelia,Motif_63,0.0
439,Pharyngeal_neurons,Motif_63,0.0
440,Somatic_gonad_precursors,Motif_63,0.0
441,Touch_receptor_neurons,Motif_63,0.0
442,Vulval_precursors,Motif_63,0.0
443,flp-1(+)_interneurons,Motif_63,0.0
444,Canal_associated_neurons,Motif_64,0.0
445,Cholinergic_neurons,Motif_64,0.0
446,Ciliated_sensory_neurons,Motif_64,0.0
447,Dopaminergic_neurons,Motif_64,0.0
448,Intestinal_rectal_muscle,Motif_64,0.0
449,Non-seam_hypodermis,Motif_64,0.0
450,Pharyngeal_epithelia,Motif_64,0.0
451,Pharyngeal_neurons,Motif_64,1.0
452,Somatic_gonad_precursors,Motif_64,0.0
453,Touch_receptor_neurons,Motif_64,1.0
454,Vulval_precursors,Motif_64,0.0
455,flp-1(+)_interneurons,Motif_64,1.0
456,Canal_associated_neurons,Motif_66,1.0
457,Cholinergic_neurons,Motif_66,0.0
458,Ciliated_sensory_neurons,Motif_66,0.0
459,Dopaminergic_neurons,Motif_66,0.0
460,Intestinal_rectal_muscle,Motif_66,1.0
461,Non-seam_hypodermis,Motif_66,0.0
462,Pharyngeal_epithelia,Motif_66,0.0
463,Pharyngeal_neurons,Motif_66,0.0
464,Somatic_gonad_precursors,Motif_66,0.0
465,Touch_receptor_neurons,Motif_66,0.0
466,Vulval_precursors,Motif_66,0.0
467,flp-1(+)_interneurons,Motif_66,0.0
468,Canal_associated_neurons,Motif_68,1.0
469,Cholinergic_neurons,Motif_68,1.0
470,Ciliated_sensory_neurons,Motif_68,1.0
471,Dopaminergic_neurons,Motif_68,1.0
472,Intestinal_rectal_muscle,Motif_68,1.0
473,Non-seam_hypodermis,Motif_68,0.0
474,Pharyngeal_epithelia,Motif_68,0.0
475,Pharyngeal_neurons,Motif_68,0.0
476,Somatic_gonad_precursors,Motif_68,0.0
477,Touch_receptor_neurons,Motif_68,0.0
478,Vulval_precursors,Motif_68,0.0
479,flp-1(+)_interneurons,Motif_68,0.0
480,Canal_associated_neurons,Motif_70,0.0
481,Cholinergic_neurons,Motif_70,0.0
482,Ciliated_sensory_neurons,Motif_70,0.0
483,Dopaminergic_neurons,Motif_70,0.0
484,Intestinal_rectal_muscle,Motif_70,1.0
485,Non-seam_hypodermis,Motif_70,0.0
486,Pharyngeal_epithelia,Motif_70,0.0
487,Pharyngeal_neurons,Motif_70,0.0
488,Somatic_gonad_precursors,Motif_70,1.0
489,Touch_receptor_neurons,Motif_70,0.0
490,Vulval_precursors,Motif_70,1.0
491,flp-1(+)_interneurons,Motif_70,0.0
492,Canal_associated_neurons,Motif_71,1.0
493,Cholinergic_neurons,Motif_71,1.0
494,Ciliated_sensory_neurons,Motif_71,1.0
495,Dopaminergic_neurons,Motif_71,1.0
496,Intestinal_rectal_muscle,Motif_71,1.0
497,Non-seam_hypodermis,Motif_71,0.0
498,Pharyngeal_epithelia,Motif_71,0.0
499,Pharyngeal_neurons,Motif_71,0.0
500,Somatic_gonad_precursors,Motif_71,0.0
501,Touch_receptor_neurons,Motif_71,0.0
502,Vulval_precursors,Motif_71,0.0
503,flp-1(+)_interneurons,Motif_71,0.0
504,Canal_associated_neurons,Motif_73,0.0
505,Cholinergic_neurons,Motif_73,0.0
506,Ciliated_sensory_neurons,Motif_73,0.0
507,Dopaminergic_neurons,Motif_73,0.0
508,Intestinal_rectal_muscle,Motif_73,0.0
509,Non-seam_hypodermis,Motif_73,1.0
510,Pharyngeal_epithelia,Motif_73,0.0
511,Pharyngeal_neurons,Motif_73,1.0
512,Somatic_gonad_precursors,Motif_73,1.0
513,Touch_receptor_neurons,Motif_73,0.0
514,Vulval_precursors,Motif_73,1.0
515,flp-1(+)_interneurons,Motif_73,0.0
516,Canal_associated_neurons,Motif_74,1.0
517,Cholinergic_neurons,Motif_74,1.0
518,Ciliated_sensory_neurons,Motif_74,1.0
519,Dopaminergic_neurons,Motif_74,1.0
520,Intestinal_rectal_muscle,Motif_74,1.0
521,Non-seam_hypodermis,Motif_74,0.0
522,Pharyngeal_epithelia,Motif_74,0.0
523,Pharyngeal_neurons,Motif_74,0.0
524,Somatic_gonad_precursors,Motif_74,0.0
525,Touch_receptor_neurons,Motif_74,0.0
526,Vulval_precursors,Motif_74,0.0
527,flp-1(+)_interneurons,Motif_74,0.0
528,Canal_associated_neurons,Motif_75,1.0
529,Cholinergic_neurons,Motif_75,1.0
530,Ciliated_sensory_neurons,Motif_75,0.0
531,Dopaminergic_neurons,Motif_75,1.0
532,Intestinal_rectal_muscle,Motif_75,1.0
533,Non-seam_hypodermis,Motif_75,0.0
534,Pharyngeal_epithelia,Motif_75,0.0
535,Pharyngeal_neurons,Motif_75,0.0
536,Somatic_gonad_precursors,Motif_75,0.0
537,Touch_receptor_neurons,Motif_75,0.0
538,Vulval_precursors,Motif_75,0.0
539,flp-1(+)_interneurons,Motif_75,0.0
540,Canal_associated_neurons,Motif_78,1.0
541,Cholinergic_neurons,Motif_78,1.0
542,Ciliated_sensory_neurons,Motif_78,1.0
543,Dopaminergic_neurons,Motif_78,1.0
544,Intestinal_rectal_muscle,Motif_78,1.0
545,Non-seam_hypodermis,Motif_78,0.0
546,Pharyngeal_epithelia,Motif_78,0.0
547,Pharyngeal_neurons,Motif_78,0.0
548,Somatic_gonad_precursors,Motif_78,0.0
549,Touch_receptor_neurons,Motif_78,0.0
550,Vulval_precursors,Motif_78,0.0
551,flp-1(+)_interneurons,Motif_78,0.0
552,Canal_associated_neurons,Motif_80,0.0
553,Cholinergic_neurons,Motif_80,0.0
554,Ciliated_sensory_neurons,Motif_80,0.0
555,Dopaminergic_neurons,Motif_80,0.0
556,Intestinal_rectal_muscle,Motif_80,0.0
557,Non-seam_hypodermis,Motif_80,1.0
558,Pharyngeal_epithelia,Motif_80,1.0
559,Pharyngeal_neurons,Motif_80,1.0
560,Somatic_gonad_precursors,Motif_80,0.0
561,Touch_receptor_neurons,Motif_80,1.0
562,Vulval_precursors,Motif_80,0.0
563,flp-1(+)_interneurons,Motif_80,1.0
564,Canal_associated_neurons,Motif_81,1.0
565,Cholinergic_neurons,Motif_81,1.0
566,Ciliated_sensory_neurons,Motif_81,1.0
567,Dopaminergic_neurons,Motif_81,1.0
568,Intestinal_rectal_muscle,Motif_81,1.0
569,Non-seam_hypodermis,Motif_81,0.0
570,Pharyngeal_epithelia,Motif_81,0.0
571,Pharyngeal_neurons,Motif_81,0.0
572,Somatic_gonad_precursors,Motif_81,0.0
573,Touch_receptor_neurons,Motif_81,0.0
574,Vulval_precursors,Motif_81,0.0
575,flp-1(+)_interneurons,Motif_81,0.0
576,Canal_associated_neurons,Motif_83,1.0
577,Cholinergic_neurons,Motif_83,1.0
